Time(Local),Import,Export,Flow from NO
10.05.2026 21:00:00 +02:00,348.13,2905.25,2557.12
10.05.2026 22:00:00 +02:00,1262.90,2747.20,1484.30
10.05.2026 23:00:00 +02:00,1294.51,1659.47,364.96
11.05.2026 00:00:00 +02:00,1645.79,1046.29,-599.50
11.05.2026 01:00:00 +02:00,1757.02,728.74,-1028.28
11.05.2026 02:00:00 +02:00,1383.82,479.58,-904.23
11.05.2026 03:00:00 +02:00,1653.73,783.01,-870.72
11.05.2026 04:00:00 +02:00,1918.30,794.17,-1124.13
11.05.2026 05:00:00 +02:00,1781.75,2300.55,518.80
11.05.2026 06:00:00 +02:00,1348.50,3390.37,2041.87
11.05.2026 07:00:00 +02:00,855.16,2703.69,1848.54
11.05.2026 08:00:00 +02:00,469.88,2219.09,1749.21
11.05.2026 09:00:00 +02:00,523.67,1872.75,1349.08
11.05.2026 10:00:00 +02:00,835.58,1289.57,453.99
11.05.2026 11:00:00 +02:00,1236.11,661.26,-574.85
11.05.2026 12:00:00 +02:00,1582.82,1114.50,-468.32
11.05.2026 13:00:00 +02:00,1508.67,656.98,-851.69
11.05.2026 14:00:00 +02:00,1779.58,657.61,-1121.98
11.05.2026 15:00:00 +02:00,1988.03,348.31,-1639.72
11.05.2026 16:00:00 +02:00,2491.65,341.04,-2150.61
11.05.2026 17:00:00 +02:00,1205.93,1177.79,-28.14
11.05.2026 18:00:00 +02:00,835.33,2068.74,1233.41
11.05.2026 19:00:00 +02:00,616.68,2875.10,2258.42
11.05.2026 20:00:00 +02:00,413.72,2779.28,2365.56
11.05.2026 21:00:00 +02:00,524.68,2437.92,1913.24
11.05.2026 22:00:00 +02:00,1116.04,1673.25,557.21
11.05.2026 23:00:00 +02:00,2437.34,1498.14,-939.21
12.05.2026 00:00:00 +02:00,3390.85,1513.67,-1877.18
12.05.2026 01:00:00 +02:00,3704.48,1509.21,-2195.27
12.05.2026 02:00:00 +02:00,3953.69,1442.61,-2511.07
12.05.2026 03:00:00 +02:00,3304.28,1026.10,-2278.18
12.05.2026 04:00:00 +02:00,2902.12,586.25,-2315.88
12.05.2026 05:00:00 +02:00,2041.74,233.69,-1808.05
12.05.2026 06:00:00 +02:00,1624.51,177.32,-1447.19
12.05.2026 07:00:00 +02:00,1306.72,541.57,-765.15
12.05.2026 08:00:00 +02:00,2438.33,890.41,-1547.92
12.05.2026 09:00:00 +02:00,3210.72,1053.88,-2156.84
12.05.2026 10:00:00 +02:00,3348.27,672.74,-2675.53
12.05.2026 11:00:00 +02:00,2744.55,309.22,-2435.33
12.05.2026 12:00:00 +02:00,3215.12,608.38,-2606.75
12.05.2026 13:00:00 +02:00,3096.58,118.53,-2978.05
12.05.2026 14:00:00 +02:00,3133.56,463.60,-2669.96
12.05.2026 15:00:00 +02:00,3596.45,771.30,-2825.15
12.05.2026 16:00:00 +02:00,3453.18,540.18,-2913.00
12.05.2026 17:00:00 +02:00,2582.77,987.40,-1595.37
12.05.2026 18:00:00 +02:00,355.74,1420.40,1064.65
12.05.2026 19:00:00 +02:00,0.00,3063.78,3063.78
12.05.2026 20:00:00 +02:00,0.00,4314.58,4314.58
12.05.2026 21:00:00 +02:00,114.14,4258.57,4144.43
12.05.2026 22:00:00 +02:00,421.09,3678.03,3256.95
12.05.2026 23:00:00 +02:00,517.40,1862.41,1345.01
13.05.2026 00:00:00 +02:00,727.28,604.74,-122.55
13.05.2026 01:00:00 +02:00,1101.88,379.03,-722.85
13.05.2026 02:00:00 +02:00,1319.94,334.67,-985.27
13.05.2026 03:00:00 +02:00,1448.64,307.09,-1141.55
13.05.2026 04:00:00 +02:00,1529.39,805.46,-723.93
13.05.2026 05:00:00 +02:00,1881.85,1907.80,25.94
13.05.2026 06:00:00 +02:00,976.76,2630.73,1653.97
13.05.2026 07:00:00 +02:00,317.79,2124.94,1807.15
13.05.2026 08:00:00 +02:00,1066.62,2142.58,1075.96
13.05.2026 09:00:00 +02:00,1601.47,1224.56,-376.91
13.05.2026 10:00:00 +02:00,2344.07,590.41,-1753.66
13.05.2026 11:00:00 +02:00,2991.47,711.44,-2280.03
13.05.2026 12:00:00 +02:00,3331.55,685.79,-2645.76
13.05.2026 13:00:00 +02:00,3962.34,1140.63,-2821.71
13.05.2026 14:00:00 +02:00,3746.17,929.77,-2816.41
13.05.2026 15:00:00 +02:00,2982.31,484.79,-2497.53
13.05.2026 16:00:00 +02:00,2461.38,361.10,-2100.28
13.05.2026 17:00:00 +02:00,1115.67,744.06,-371.61
13.05.2026 18:00:00 +02:00,650.26,2693.71,2043.45
13.05.2026 19:00:00 +02:00,256.97,4037.31,3780.34
13.05.2026 20:00:00 +02:00,211.82,4584.17,4372.35
13.05.2026 21:00:00 +02:00,495.54,4522.34,4026.80
13.05.2026 22:00:00 +02:00,1270.11,3705.84,2435.74
13.05.2026 23:00:00 +02:00,1807.51,2233.78,426.26
14.05.2026 00:00:00 +02:00,2362.38,2396.30,33.93
14.05.2026 01:00:00 +02:00,2659.79,2221.97,-437.82
14.05.2026 02:00:00 +02:00,2552.74,2167.95,-384.78
14.05.2026 03:00:00 +02:00,2827.15,1762.29,-1064.86
14.05.2026 04:00:00 +02:00,2696.30,1738.63,-957.67
14.05.2026 05:00:00 +02:00,2628.72,1439.37,-1189.35
14.05.2026 06:00:00 +02:00,2367.74,1177.56,-1190.18
14.05.2026 07:00:00 +02:00,2738.28,1293.11,-1445.17
14.05.2026 08:00:00 +02:00,3803.00,1460.21,-2342.79
14.05.2026 09:00:00 +02:00,4758.31,1456.93,-3301.37
14.05.2026 10:00:00 +02:00,5023.63,1464.25,-3559.39
14.05.2026 11:00:00 +02:00,5206.88,1461.78,-3745.10
14.05.2026 12:00:00 +02:00,5514.71,1450.50,-4064.21
14.05.2026 13:00:00 +02:00,5634.59,1445.70,-4188.89
14.05.2026 14:00:00 +02:00,5454.63,1422.88,-4031.76
14.05.2026 15:00:00 +02:00,5170.85,1295.75,-3875.10
14.05.2026 16:00:00 +02:00,4432.80,1143.25,-3289.55
14.05.2026 17:00:00 +02:00,3135.59,1172.81,-1962.78
14.05.2026 18:00:00 +02:00,1311.19,2389.83,1078.64
14.05.2026 19:00:00 +02:00,675.14,4054.92,3379.78
14.05.2026 20:00:00 +02:00,352.56,4655.77,4303.21
14.05.2026 21:00:00 +02:00,180.89,4550.96,4370.07
14.05.2026 22:00:00 +02:00,788.17,4243.05,3454.88
14.05.2026 23:00:00 +02:00,1118.61,3630.95,2512.34
15.05.2026 00:00:00 +02:00,989.59,3077.38,2087.79
15.05.2026 01:00:00 +02:00,1056.80,2659.54,1602.73
15.05.2026 02:00:00 +02:00,1062.83,2383.43,1320.60
15.05.2026 03:00:00 +02:00,1393.10,2107.23,714.13
15.05.2026 04:00:00 +02:00,1515.02,2080.47,565.45
15.05.2026 05:00:00 +02:00,1943.99,3010.36,1066.37
15.05.2026 06:00:00 +02:00,1822.02,3043.51,1221.49
15.05.2026 07:00:00 +02:00,1202.64,1993.03,790.39
15.05.2026 08:00:00 +02:00,1102.25,1200.66,98.41
15.05.2026 09:00:00 +02:00,2710.66,837.15,-1873.51
15.05.2026 10:00:00 +02:00,3240.22,925.94,-2314.28
15.05.2026 11:00:00 +02:00,3365.51,895.30,-2470.21
15.05.2026 12:00:00 +02:00,3761.49,1327.00,-2434.49
15.05.2026 13:00:00 +02:00,3958.70,1829.28,-2129.43
15.05.2026 14:00:00 +02:00,4187.77,1791.09,-2396.68
15.05.2026 15:00:00 +02:00,3995.72,1227.39,-2768.33
15.05.2026 16:00:00 +02:00,3513.49,731.85,-2781.64
15.05.2026 17:00:00 +02:00,2150.23,1048.50,-1101.74
15.05.2026 18:00:00 +02:00,488.92,2224.83,1735.92
15.05.2026 19:00:00 +02:00,0.00,4103.81,4103.81
15.05.2026 20:00:00 +02:00,0.00,5029.23,5029.23
15.05.2026 21:00:00 +02:00,0.00,5182.41,5182.41
15.05.2026 22:00:00 +02:00,54.42,4942.07,4887.64
15.05.2026 23:00:00 +02:00,402.44,4679.03,4276.59
16.05.2026 00:00:00 +02:00,818.28,3401.52,2583.24
16.05.2026 01:00:00 +02:00,1283.84,2513.61,1229.77
16.05.2026 02:00:00 +02:00,1214.38,2127.25,912.87
16.05.2026 03:00:00 +02:00,1323.66,2221.49,897.83
16.05.2026 04:00:00 +02:00,1262.97,2029.16,766.19
16.05.2026 05:00:00 +02:00,1435.76,1923.60,487.84
16.05.2026 06:00:00 +02:00,2065.89,1535.37,-530.52
16.05.2026 07:00:00 +02:00,3196.93,1630.68,-1566.25
16.05.2026 08:00:00 +02:00,4064.20,1580.98,-2483.22
16.05.2026 09:00:00 +02:00,4568.50,1642.15,-2926.34
16.05.2026 10:00:00 +02:00,4875.99,1592.94,-3283.05
16.05.2026 11:00:00 +02:00,4543.02,1564.62,-2978.39
16.05.2026 12:00:00 +02:00,4772.94,1586.04,-3186.90
16.05.2026 13:00:00 +02:00,4849.82,1639.31,-3210.51
16.05.2026 14:00:00 +02:00,4946.29,1635.21,-3311.08
16.05.2026 15:00:00 +02:00,5074.51,1604.81,-3469.70
16.05.2026 16:00:00 +02:00,4741.38,1623.36,-3118.03
16.05.2026 17:00:00 +02:00,4057.99,1677.50,-2380.49
16.05.2026 18:00:00 +02:00,2812.61,1570.05,-1242.56
16.05.2026 19:00:00 +02:00,916.84,2469.06,1552.21
16.05.2026 20:00:00 +02:00,364.61,3885.66,3521.05
16.05.2026 21:00:00 +02:00,513.94,4408.59,3894.65
16.05.2026 22:00:00 +02:00,1154.61,4151.20,2996.58
16.05.2026 23:00:00 +02:00,1342.82,3037.87,1695.04
17.05.2026 00:00:00 +02:00,1453.16,2271.78,818.62
17.05.2026 01:00:00 +02:00,1614.69,1509.51,-105.19
17.05.2026 02:00:00 +02:00,1709.84,1484.91,-224.93
17.05.2026 03:00:00 +02:00,2001.89,1521.41,-480.48
17.05.2026 04:00:00 +02:00,1943.01,1157.74,-785.26
17.05.2026 05:00:00 +02:00,2125.88,782.95,-1342.92
17.05.2026 06:00:00 +02:00,2353.02,717.42,-1635.60
17.05.2026 07:00:00 +02:00,3560.77,1086.87,-2473.89
17.05.2026 08:00:00 +02:00,4648.30,1528.98,-3119.32
17.05.2026 09:00:00 +02:00,4963.30,1554.70,-3408.61
17.05.2026 10:00:00 +02:00,4996.90,1594.04,-3402.86
17.05.2026 11:00:00 +02:00,5163.60,1514.40,-3649.20
17.05.2026 12:00:00 +02:00,5219.43,1495.42,-3724.00
17.05.2026 13:00:00 +02:00,5124.99,1484.61,-3640.38
17.05.2026 14:00:00 +02:00,5049.78,1473.67,-3576.11
17.05.2026 15:00:00 +02:00,4837.37,1472.24,-3365.12
17.05.2026 16:00:00 +02:00,4160.15,1473.98,-2686.17
17.05.2026 17:00:00 +02:00,2246.60,1583.99,-662.61
17.05.2026 18:00:00 +02:00,970.00,3232.80,2262.81
17.05.2026 19:00:00 +02:00,393.32,4807.69,4414.37
17.05.2026 20:00:00 +02:00,123.87,5441.44,5317.57
17.05.2026 21:00:00 +02:00,135.31,5265.29,5129.97
17.05.2026 22:00:00 +02:00,381.04,5008.92,4627.88
17.05.2026 23:00:00 +02:00,1152.22,4806.31,3654.09
18.05.2026 00:00:00 +02:00,1278.10,3593.30,2315.19
18.05.2026 01:00:00 +02:00,1184.03,2536.07,1352.04
18.05.2026 02:00:00 +02:00,1194.19,2467.98,1273.79
18.05.2026 03:00:00 +02:00,1150.23,2415.30,1265.07
18.05.2026 04:00:00 +02:00,1132.94,2915.56,1782.62
18.05.2026 05:00:00 +02:00,622.34,4142.67,3520.34
18.05.2026 06:00:00 +02:00,0.00,5275.23,5275.23
18.05.2026 07:00:00 +02:00,0.00,4940.13,4940.13
18.05.2026 08:00:00 +02:00,13.71,3603.16,3589.45
18.05.2026 09:00:00 +02:00,1721.52,1546.90,-174.62
18.05.2026 10:00:00 +02:00,3219.09,1576.35,-1642.74
18.05.2026 11:00:00 +02:00,3557.57,1717.30,-1840.27
18.05.2026 12:00:00 +02:00,3567.72,1677.01,-1890.70
18.05.2026 13:00:00 +02:00,3718.95,1662.74,-2056.21
18.05.2026 14:00:00 +02:00,3471.03,1721.95,-1749.09
18.05.2026 15:00:00 +02:00,3321.68,1632.19,-1689.49
18.05.2026 16:00:00 +02:00,2093.91,1281.46,-812.46
18.05.2026 17:00:00 +02:00,489.68,2428.99,1939.31
18.05.2026 18:00:00 +02:00,72.18,4165.95,4093.77
18.05.2026 19:00:00 +02:00,212.93,5199.23,4986.30
18.05.2026 20:00:00 +02:00,0.00,5053.82,5053.82
18.05.2026 21:00:00 +02:00,0.00,5329.65,5329.65
18.05.2026 22:00:00 +02:00,46.81,4743.57,4696.76
18.05.2026 23:00:00 +02:00,120.70,3893.26,3772.56
19.05.2026 00:00:00 +02:00,17.49,4477.00,4459.51
19.05.2026 01:00:00 +02:00,443.95,4515.92,4071.96
19.05.2026 02:00:00 +02:00,892.58,4549.22,3656.64
19.05.2026 03:00:00 +02:00,1326.67,4518.59,3191.92
19.05.2026 04:00:00 +02:00,1394.09,4583.05,3188.95
19.05.2026 05:00:00 +02:00,1396.68,5200.58,3803.89
19.05.2026 06:00:00 +02:00,1396.64,5494.45,4097.81
19.05.2026 07:00:00 +02:00,1404.97,5427.49,4022.51
19.05.2026 08:00:00 +02:00,1124.58,3568.94,2444.37
19.05.2026 09:00:00 +02:00,1251.23,1454.34,203.11
19.05.2026 10:00:00 +02:00,1877.90,676.24,-1201.65
19.05.2026 11:00:00 +02:00,2710.95,206.25,-2504.71
19.05.2026 12:00:00 +02:00,3285.20,2.48,-3282.72
19.05.2026 13:00:00 +02:00,3542.46,0.20,-3542.26
19.05.2026 14:00:00 +02:00,3601.59,0.00,-3601.59
19.05.2026 15:00:00 +02:00,3140.65,0.12,-3140.53
19.05.2026 16:00:00 +02:00,2486.15,411.01,-2075.15
19.05.2026 17:00:00 +02:00,1592.24,2116.28,524.04
19.05.2026 18:00:00 +02:00,754.30,4089.15,3334.86
19.05.2026 19:00:00 +02:00,166.98,4670.19,4503.21
19.05.2026 20:00:00 +02:00,141.83,4406.19,4264.36
19.05.2026 21:00:00 +02:00,88.46,4360.59,4272.13
19.05.2026 22:00:00 +02:00,287.76,3642.47,3354.71
19.05.2026 23:00:00 +02:00,1101.39,2832.10,1730.70
20.05.2026 00:00:00 +02:00,1376.92,3235.49,1858.56
20.05.2026 01:00:00 +02:00,1980.77,3509.41,1528.63
20.05.2026 02:00:00 +02:00,2296.97,3608.00,1311.03
20.05.2026 03:00:00 +02:00,2177.06,3508.79,1331.73
20.05.2026 04:00:00 +02:00,2058.29,3642.71,1584.42
20.05.2026 05:00:00 +02:00,1070.34,3928.25,2857.91
20.05.2026 06:00:00 +02:00,327.30,4507.69,4180.38
20.05.2026 07:00:00 +02:00,0.00,4125.64,4125.64
20.05.2026 08:00:00 +02:00,220.49,3283.57,3063.08
20.05.2026 09:00:00 +02:00,1185.14,1709.33,524.19
20.05.2026 10:00:00 +02:00,3550.66,1955.19,-1595.47
20.05.2026 11:00:00 +02:00,3760.37,1996.15,-1764.22
20.05.2026 12:00:00 +02:00,4166.49,2084.49,-2082.00
20.05.2026 13:00:00 +02:00,3936.43,1765.56,-2170.86
20.05.2026 14:00:00 +02:00,3896.36,1317.23,-2579.13
20.05.2026 15:00:00 +02:00,3260.20,1243.57,-2016.63
20.05.2026 16:00:00 +02:00,2392.30,786.40,-1605.90
20.05.2026 17:00:00 +02:00,927.18,1082.91,155.73
20.05.2026 18:00:00 +02:00,243.79,3681.14,3437.35
20.05.2026 19:00:00 +02:00,61.11,5508.59,5447.49
20.05.2026 20:00:00 +02:00,0.00,6137.24,6137.24
20.05.2026 21:00:00 +02:00,0.00,6091.82,6091.82
20.05.2026 22:00:00 +02:00,54.85,5691.88,5637.03
20.05.2026 23:00:00 +02:00,157.95,5460.13,5302.18
21.05.2026 00:00:00 +02:00,207.09,5262.76,5055.67
21.05.2026 01:00:00 +02:00,514.09,4438.46,3924.36
21.05.2026 02:00:00 +02:00,744.35,3930.19,3185.84
21.05.2026 03:00:00 +02:00,727.29,3902.88,3175.59
21.05.2026 04:00:00 +02:00,539.50,3994.28,3454.78
21.05.2026 05:00:00 +02:00,87.44,4715.96,4628.52
21.05.2026 06:00:00 +02:00,0.00,5264.10,5264.10
21.05.2026 07:00:00 +02:00,0.00,4971.52,4971.52
21.05.2026 08:00:00 +02:00,37.95,3758.45,3720.50
21.05.2026 09:00:00 +02:00,1876.80,2115.95,239.15
21.05.2026 10:00:00 +02:00,3746.67,2004.18,-1742.50
21.05.2026 11:00:00 +02:00,4024.24,1865.87,-2158.37
21.05.2026 12:00:00 +02:00,3876.39,1927.51,-1948.88
21.05.2026 13:00:00 +02:00,3857.48,1965.02,-1892.46
21.05.2026 14:00:00 +02:00,4038.15,2046.22,-1991.92
21.05.2026 15:00:00 +02:00,3997.49,2136.92,-1860.57
21.05.2026 16:00:00 +02:00,2687.00,2159.03,-527.98
21.05.2026 17:00:00 +02:00,991.98,2540.36,1548.38
21.05.2026 18:00:00 +02:00,206.09,4339.79,4133.70
21.05.2026 19:00:00 +02:00,0.00,5776.18,5776.18
21.05.2026 20:00:00 +02:00,0.00,6117.47,6117.47
21.05.2026 21:00:00 +02:00,0.00,6146.00,6146.00
21.05.2026 22:00:00 +02:00,0.00,5904.77,5904.77
21.05.2026 23:00:00 +02:00,0.00,5818.94,5818.94
22.05.2026 00:00:00 +02:00,0.00,5680.48,5680.48
22.05.2026 01:00:00 +02:00,0.00,5214.35,5214.35
22.05.2026 02:00:00 +02:00,5.01,5154.69,5149.68
22.05.2026 03:00:00 +02:00,4.45,4821.64,4817.20
22.05.2026 04:00:00 +02:00,0.00,4825.79,4825.79
22.05.2026 05:00:00 +02:00,0.00,4661.89,4661.89
22.05.2026 06:00:00 +02:00,0.00,5080.36,5080.36
22.05.2026 07:00:00 +02:00,0.00,5252.77,5252.77
22.05.2026 08:00:00 +02:00,15.43,3536.01,3520.58
22.05.2026 09:00:00 +02:00,1701.23,2258.13,556.90
22.05.2026 10:00:00 +02:00,3547.49,2104.88,-1442.61
22.05.2026 11:00:00 +02:00,3801.38,2230.91,-1570.47
22.05.2026 12:00:00 +02:00,3858.45,2210.23,-1648.23
22.05.2026 13:00:00 +02:00,3955.12,2241.30,-1713.83
22.05.2026 14:00:00 +02:00,3939.00,2121.17,-1817.83
22.05.2026 15:00:00 +02:00,3823.98,2037.69,-1786.29
22.05.2026 16:00:00 +02:00,2765.94,2185.09,-580.85
22.05.2026 17:00:00 +02:00,817.33,2708.02,1890.69
22.05.2026 18:00:00 +02:00,64.99,5436.93,5371.95
22.05.2026 19:00:00 +02:00,0.00,5558.14,5558.14
22.05.2026 20:00:00 +02:00,0.00,5460.34,5460.34
22.05.2026 21:00:00 +02:00,0.00,5758.08,5758.08
22.05.2026 22:00:00 +02:00,4.65,5876.41,5871.76
22.05.2026 23:00:00 +02:00,155.86,5782.57,5626.71
23.05.2026 00:00:00 +02:00,823.18,5351.92,4528.75
23.05.2026 01:00:00 +02:00,974.02,5411.55,4437.53
23.05.2026 02:00:00 +02:00,942.52,5355.79,4413.27
23.05.2026 03:00:00 +02:00,849.33,5388.77,4539.44
23.05.2026 04:00:00 +02:00,782.98,5361.15,4578.17
23.05.2026 05:00:00 +02:00,634.24,5320.00,4685.76
23.05.2026 06:00:00 +02:00,597.12,5185.22,4588.10
23.05.2026 07:00:00 +02:00,749.98,3690.86,2940.87
23.05.2026 08:00:00 +02:00,1530.37,2230.68,700.31
23.05.2026 09:00:00 +02:00,3678.71,1545.84,-2132.87
23.05.2026 10:00:00 +02:00,4017.95,1447.65,-2570.30
23.05.2026 11:00:00 +02:00,4510.32,1448.44,-3061.88
23.05.2026 12:00:00 +02:00,4752.76,1449.91,-3302.85
23.05.2026 13:00:00 +02:00,4639.35,1450.75,-3188.59
23.05.2026 14:00:00 +02:00,4276.66,1450.89,-2825.78
23.05.2026 15:00:00 +02:00,4239.39,1450.53,-2788.87
23.05.2026 16:00:00 +02:00,3951.10,1450.61,-2500.49
23.05.2026 17:00:00 +02:00,2514.20,1718.77,-795.44
23.05.2026 18:00:00 +02:00,1589.42,3636.01,2046.60
23.05.2026 19:00:00 +02:00,1302.00,4855.72,3553.73
23.05.2026 20:00:00 +02:00,878.08,4994.81,4116.73
23.05.2026 21:00:00 +02:00,857.46,4993.45,4135.99
23.05.2026 22:00:00 +02:00,1101.49,5004.36,3902.87
23.05.2026 23:00:00 +02:00,855.58,5129.98,4274.40
24.05.2026 00:00:00 +02:00,1158.43,5191.14,4032.71
24.05.2026 01:00:00 +02:00,1279.26,5247.21,3967.95
24.05.2026 02:00:00 +02:00,1290.09,5027.59,3737.49
24.05.2026 03:00:00 +02:00,1372.06,4975.04,3602.98
24.05.2026 04:00:00 +02:00,1317.11,4904.49,3587.38
24.05.2026 05:00:00 +02:00,1183.56,4747.89,3564.33
24.05.2026 06:00:00 +02:00,904.64,4057.73,3153.08
24.05.2026 07:00:00 +02:00,1014.23,2753.27,1739.04
24.05.2026 08:00:00 +02:00,2749.42,1487.30,-1262.11
24.05.2026 09:00:00 +02:00,4202.79,1448.49,-2754.30
24.05.2026 10:00:00 +02:00,4255.42,1448.50,-2806.92
24.05.2026 11:00:00 +02:00,4090.72,1450.01,-2640.72
24.05.2026 12:00:00 +02:00,3920.94,1449.84,-2471.10
24.05.2026 13:00:00 +02:00,3603.82,1450.36,-2153.46
24.05.2026 14:00:00 +02:00,3694.01,1449.19,-2244.82
24.05.2026 15:00:00 +02:00,3876.38,1449.05,-2427.33
24.05.2026 16:00:00 +02:00,4177.47,1449.78,-2727.69
24.05.2026 17:00:00 +02:00,3566.33,1462.80,-2103.53
24.05.2026 18:00:00 +02:00,1747.47,2610.02,862.55
24.05.2026 19:00:00 +02:00,806.12,4634.57,3828.45
24.05.2026 20:00:00 +02:00,458.63,5192.81,4734.18
24.05.2026 21:00:00 +02:00,630.78,5038.79,4408.01
24.05.2026 22:00:00 +02:00,669.71,5049.71,4380.00
24.05.2026 23:00:00 +02:00,639.36,5085.13,4445.78
25.05.2026 00:00:00 +02:00,1011.86,5093.63,4081.77
25.05.2026 01:00:00 +02:00,890.15,4989.87,4099.72
25.05.2026 02:00:00 +02:00,954.27,4964.64,4010.37
25.05.2026 03:00:00 +02:00,741.68,5095.54,4353.87
25.05.2026 04:00:00 +02:00,778.88,5277.83,4498.95
25.05.2026 05:00:00 +02:00,447.27,5156.59,4709.31
25.05.2026 06:00:00 +02:00,153.34,5114.38,4961.04
25.05.2026 07:00:00 +02:00,243.70,3971.52,3727.82
25.05.2026 08:00:00 +02:00,1844.98,1759.69,-85.29
25.05.2026 09:00:00 +02:00,4159.50,1454.69,-2704.81
25.05.2026 10:00:00 +02:00,4247.84,1447.19,-2800.65
25.05.2026 11:00:00 +02:00,3991.59,1464.79,-2526.80
25.05.2026 12:00:00 +02:00,3881.56,1473.91,-2407.65
25.05.2026 13:00:00 +02:00,3954.54,1485.68,-2468.86
25.05.2026 14:00:00 +02:00,3847.12,1455.18,-2391.94
25.05.2026 15:00:00 +02:00,3848.52,1448.28,-2400.25
25.05.2026 16:00:00 +02:00,4292.46,1448.54,-2843.91
25.05.2026 17:00:00 +02:00,3349.47,1454.33,-1895.14
25.05.2026 18:00:00 +02:00,962.24,2556.69,1594.45
25.05.2026 19:00:00 +02:00,0.00,5302.45,5302.45
25.05.2026 20:00:00 +02:00,0.00,6019.82,6019.82
25.05.2026 21:00:00 +02:00,0.00,6195.04,6195.04
25.05.2026 22:00:00 +02:00,0.11,5673.52,5673.41
25.05.2026 23:00:00 +02:00,215.83,5215.45,4999.61
26.05.2026 00:00:00 +02:00,730.73,4904.77,4174.04
26.05.2026 01:00:00 +02:00,915.64,4397.37,3481.73
26.05.2026 02:00:00 +02:00,760.15,4259.31,3499.17
26.05.2026 03:00:00 +02:00,502.29,4074.56,3572.27
26.05.2026 04:00:00 +02:00,456.20,4449.35,3993.15
26.05.2026 05:00:00 +02:00,89.73,4904.31,4814.59
26.05.2026 06:00:00 +02:00,0.00,5601.76,5601.76
26.05.2026 07:00:00 +02:00,0.00,4965.11,4965.11
26.05.2026 08:00:00 +02:00,39.23,3015.80,2976.57
26.05.2026 09:00:00 +02:00,2374.18,1505.13,-869.04
26.05.2026 10:00:00 +02:00,4278.35,1448.60,-2829.75
26.05.2026 11:00:00 +02:00,4241.30,1447.27,-2794.03
26.05.2026 12:00:00 +02:00,4078.14,1450.38,-2627.76
26.05.2026 13:00:00 +02:00,4013.46,1450.41,-2563.05
26.05.2026 14:00:00 +02:00,4068.68,1449.03,-2619.65
26.05.2026 15:00:00 +02:00,3774.37,1459.80,-2314.57
26.05.2026 16:00:00 +02:00,3628.25,1469.97,-2158.28
26.05.2026 17:00:00 +02:00,2071.82,1808.49,-263.33
26.05.2026 18:00:00 +02:00,1143.77,2768.48,1624.70
26.05.2026 19:00:00 +02:00,655.88,3734.60,3078.72
26.05.2026 20:00:00 +02:00,745.10,4319.60,3574.50
26.05.2026 21:00:00 +02:00,553.24,4046.77,3493.53
26.05.2026 22:00:00 +02:00,420.90,3653.40,3232.51
26.05.2026 23:00:00 +02:00,1196.16,3541.87,2345.71
27.05.2026 00:00:00 +02:00,1487.28,2957.71,1470.43
27.05.2026 01:00:00 +02:00,1807.96,2906.01,1098.05
27.05.2026 02:00:00 +02:00,1798.26,2801.84,1003.58
27.05.2026 03:00:00 +02:00,1929.82,2777.41,847.59
27.05.2026 04:00:00 +02:00,1985.92,2789.95,804.03
27.05.2026 05:00:00 +02:00,1315.63,2784.48,1468.85
27.05.2026 06:00:00 +02:00,685.92,2780.10,2094.18
27.05.2026 07:00:00 +02:00,686.71,2725.26,2038.55
27.05.2026 08:00:00 +02:00,1888.90,2195.24,306.34
27.05.2026 09:00:00 +02:00,3198.37,1591.09,-1607.28
27.05.2026 10:00:00 +02:00,3907.72,1474.24,-2433.48
27.05.2026 11:00:00 +02:00,3992.29,1448.36,-2543.93
27.05.2026 12:00:00 +02:00,3984.88,1448.58,-2536.30
27.05.2026 13:00:00 +02:00,3944.62,1449.20,-2495.42
27.05.2026 14:00:00 +02:00,3946.03,1449.10,-2496.93
27.05.2026 15:00:00 +02:00,3792.29,1460.03,-2332.27
27.05.2026 16:00:00 +02:00,3977.92,1462.88,-2515.03
27.05.2026 17:00:00 +02:00,3286.43,1479.21,-1807.22
27.05.2026 18:00:00 +02:00,1764.71,2216.17,451.46
27.05.2026 19:00:00 +02:00,1100.08,3243.54,2143.46
27.05.2026 20:00:00 +02:00,294.39,4321.80,4027.41
27.05.2026 21:00:00 +02:00,290.60,4625.15,4334.56
27.05.2026 22:00:00 +02:00,389.37,4432.78,4043.42
27.05.2026 23:00:00 +02:00,858.07,4423.54,3565.47
28.05.2026 00:00:00 +02:00,892.76,4374.81,3482.05
28.05.2026 01:00:00 +02:00,1178.48,4288.66,3110.18
28.05.2026 02:00:00 +02:00,1032.45,3925.37,2892.93
28.05.2026 03:00:00 +02:00,953.29,3488.77,2535.48
28.05.2026 04:00:00 +02:00,938.57,3093.71,2155.13
28.05.2026 05:00:00 +02:00,711.25,2976.86,2265.62
28.05.2026 06:00:00 +02:00,333.23,3695.87,3362.65
28.05.2026 07:00:00 +02:00,676.70,3676.12,2999.41
28.05.2026 08:00:00 +02:00,1125.18,3005.72,1880.54
28.05.2026 09:00:00 +02:00,2321.54,1650.58,-670.95
28.05.2026 10:00:00 +02:00,4144.92,1453.69,-2691.23
28.05.2026 11:00:00 +02:00,4318.05,1451.35,-2866.71
28.05.2026 12:00:00 +02:00,4046.29,1459.46,-2586.83
28.05.2026 13:00:00 +02:00,4177.64,1448.83,-2728.81
28.05.2026 14:00:00 +02:00,4835.62,1453.36,-3382.26
