Time(Local),Import,Export,Flow from NO
16.06.2025 00:00:00 +02:00,0.00,5902.16,5902.16
16.06.2025 01:00:00 +02:00,0.03,5371.91,5371.88
16.06.2025 02:00:00 +02:00,0.11,5578.54,5578.43
16.06.2025 03:00:00 +02:00,0.08,5685.66,5685.58
16.06.2025 04:00:00 +02:00,0.00,5646.10,5646.10
16.06.2025 05:00:00 +02:00,0.00,5512.35,5512.35
16.06.2025 06:00:00 +02:00,0.00,5241.22,5241.22
16.06.2025 07:00:00 +02:00,0.00,5351.49,5351.49
16.06.2025 08:00:00 +02:00,0.00,4642.52,4642.52
16.06.2025 09:00:00 +02:00,96.73,3224.22,3127.50
16.06.2025 10:00:00 +02:00,1029.42,2821.84,1792.43
16.06.2025 11:00:00 +02:00,1687.24,1920.46,233.23
16.06.2025 12:00:00 +02:00,2579.94,2077.16,-502.78
16.06.2025 13:00:00 +02:00,3174.24,2011.68,-1162.55
16.06.2025 14:00:00 +02:00,2647.24,2054.07,-593.17
16.06.2025 15:00:00 +02:00,2437.79,2017.72,-420.07
16.06.2025 16:00:00 +02:00,2205.55,1966.33,-239.22
16.06.2025 17:00:00 +02:00,1403.52,2413.16,1009.64
16.06.2025 18:00:00 +02:00,965.37,3743.85,2778.48
16.06.2025 19:00:00 +02:00,498.61,4271.02,3772.41
16.06.2025 20:00:00 +02:00,270.02,4527.55,4257.53
16.06.2025 21:00:00 +02:00,343.88,4601.80,4257.92
16.06.2025 22:00:00 +02:00,615.18,4669.28,4054.10
16.06.2025 23:00:00 +02:00,969.18,4490.68,3521.50
17.06.2025 00:00:00 +02:00,1358.70,3755.74,2397.04
17.06.2025 01:00:00 +02:00,1523.83,3543.81,2019.98
17.06.2025 02:00:00 +02:00,1473.02,3475.06,2002.05
17.06.2025 03:00:00 +02:00,1550.93,3609.06,2058.13
17.06.2025 04:00:00 +02:00,1321.64,3582.95,2261.32
17.06.2025 05:00:00 +02:00,855.55,3295.02,2439.47
17.06.2025 06:00:00 +02:00,0.23,4281.90,4281.66
17.06.2025 07:00:00 +02:00,0.25,4651.26,4651.01
17.06.2025 08:00:00 +02:00,0.23,3351.36,3351.13
17.06.2025 09:00:00 +02:00,905.22,2234.38,1329.16
17.06.2025 10:00:00 +02:00,2973.30,1606.24,-1367.06
17.06.2025 11:00:00 +02:00,3369.30,1607.06,-1762.24
17.06.2025 12:00:00 +02:00,3295.57,1638.14,-1657.44
17.06.2025 13:00:00 +02:00,3306.44,1520.48,-1785.97
17.06.2025 14:00:00 +02:00,3017.60,1493.38,-1524.22
17.06.2025 15:00:00 +02:00,2545.36,1558.30,-987.06
17.06.2025 16:00:00 +02:00,2003.57,1891.56,-112.01
17.06.2025 17:00:00 +02:00,1572.25,3008.03,1435.78
17.06.2025 18:00:00 +02:00,1351.52,3967.37,2615.85
17.06.2025 19:00:00 +02:00,828.04,5203.30,4375.26
17.06.2025 20:00:00 +02:00,791.98,5544.23,4752.25
17.06.2025 21:00:00 +02:00,830.98,5622.22,4791.24
17.06.2025 22:00:00 +02:00,1154.94,5399.86,4244.91
17.06.2025 23:00:00 +02:00,1281.66,5582.79,4301.13
18.06.2025 00:00:00 +02:00,1428.00,5188.24,3760.24
18.06.2025 01:00:00 +02:00,1548.96,5087.32,3538.36
18.06.2025 02:00:00 +02:00,1501.39,5199.02,3697.63
18.06.2025 03:00:00 +02:00,1640.07,5319.07,3679.00
18.06.2025 04:00:00 +02:00,1530.98,5321.73,3790.75
18.06.2025 05:00:00 +02:00,1136.32,5453.80,4317.48
18.06.2025 06:00:00 +02:00,540.65,5334.24,4793.59
18.06.2025 07:00:00 +02:00,92.88,4929.92,4837.03
18.06.2025 08:00:00 +02:00,93.84,4130.62,4036.78
18.06.2025 09:00:00 +02:00,663.08,3104.84,2441.76
18.06.2025 10:00:00 +02:00,2482.28,2009.06,-473.22
18.06.2025 11:00:00 +02:00,3212.72,1685.63,-1527.10
18.06.2025 12:00:00 +02:00,3669.00,1724.48,-1944.53
18.06.2025 13:00:00 +02:00,3569.78,1499.04,-2070.74
18.06.2025 14:00:00 +02:00,3822.38,1447.72,-2374.67
18.06.2025 15:00:00 +02:00,3195.26,1477.73,-1717.54
18.06.2025 16:00:00 +02:00,2345.64,1558.42,-787.22
18.06.2025 17:00:00 +02:00,1328.28,2785.51,1457.22
18.06.2025 18:00:00 +02:00,283.71,4063.78,3780.07
18.06.2025 19:00:00 +02:00,70.64,4430.97,4360.32
18.06.2025 20:00:00 +02:00,0.24,5683.61,5683.38
18.06.2025 21:00:00 +02:00,0.22,5811.36,5811.14
18.06.2025 22:00:00 +02:00,6.51,5388.30,5381.78
18.06.2025 23:00:00 +02:00,427.66,5090.03,4662.36
19.06.2025 00:00:00 +02:00,662.56,4821.67,4159.10
19.06.2025 01:00:00 +02:00,1155.39,4735.18,3579.79
19.06.2025 02:00:00 +02:00,1463.86,4358.14,2894.28
19.06.2025 03:00:00 +02:00,1770.19,4350.92,2580.73
19.06.2025 04:00:00 +02:00,1796.03,4134.22,2338.19
19.06.2025 05:00:00 +02:00,1566.17,3889.35,2323.18
19.06.2025 06:00:00 +02:00,1344.80,3822.00,2477.20
19.06.2025 07:00:00 +02:00,1324.46,3138.48,1814.02
19.06.2025 08:00:00 +02:00,2180.13,2117.66,-62.46
19.06.2025 09:00:00 +02:00,2635.61,1900.08,-735.53
19.06.2025 10:00:00 +02:00,3422.48,1452.80,-1969.69
19.06.2025 11:00:00 +02:00,3731.02,1446.38,-2284.64
19.06.2025 12:00:00 +02:00,3854.24,1446.40,-2407.84
19.06.2025 13:00:00 +02:00,4080.55,1446.68,-2633.87
19.06.2025 14:00:00 +02:00,3655.35,1446.75,-2208.60
19.06.2025 15:00:00 +02:00,3496.84,1446.76,-2050.08
19.06.2025 16:00:00 +02:00,3086.27,1459.60,-1626.66
19.06.2025 17:00:00 +02:00,2469.92,1981.03,-488.89
19.06.2025 18:00:00 +02:00,1182.99,3003.02,1820.04
19.06.2025 19:00:00 +02:00,157.21,4118.26,3961.05
19.06.2025 20:00:00 +02:00,0.00,4446.21,4446.21
19.06.2025 21:00:00 +02:00,0.00,4813.12,4813.12
19.06.2025 22:00:00 +02:00,233.65,4717.34,4483.70
19.06.2025 23:00:00 +02:00,606.67,4890.26,4283.59
20.06.2025 00:00:00 +02:00,1823.46,4847.24,3023.79
20.06.2025 01:00:00 +02:00,1988.50,4945.22,2956.72
20.06.2025 02:00:00 +02:00,2388.69,4816.32,2427.63
20.06.2025 03:00:00 +02:00,2278.15,4801.93,2523.78
20.06.2025 04:00:00 +02:00,2063.21,4851.07,2787.86
20.06.2025 05:00:00 +02:00,2142.74,4964.88,2822.14
20.06.2025 06:00:00 +02:00,1773.66,4635.85,2862.19
20.06.2025 07:00:00 +02:00,726.55,4059.57,3333.02
20.06.2025 08:00:00 +02:00,568.28,3524.98,2956.71
20.06.2025 09:00:00 +02:00,589.58,2621.20,2031.62
20.06.2025 10:00:00 +02:00,1935.22,2084.47,149.25
20.06.2025 11:00:00 +02:00,2838.76,1764.64,-1074.12
20.06.2025 12:00:00 +02:00,3272.09,1793.40,-1478.68
20.06.2025 13:00:00 +02:00,3447.86,1754.68,-1693.18
20.06.2025 14:00:00 +02:00,3312.42,1820.54,-1491.88
20.06.2025 15:00:00 +02:00,2628.24,1815.51,-812.73
20.06.2025 16:00:00 +02:00,1327.75,2007.88,680.12
20.06.2025 17:00:00 +02:00,795.78,3466.36,2670.58
20.06.2025 18:00:00 +02:00,608.76,4610.11,4001.36
20.06.2025 19:00:00 +02:00,402.92,4927.75,4524.84
20.06.2025 20:00:00 +02:00,472.99,5043.82,4570.83
20.06.2025 21:00:00 +02:00,341.18,5278.97,4937.78
20.06.2025 22:00:00 +02:00,409.82,5337.00,4927.18
20.06.2025 23:00:00 +02:00,676.98,5203.38,4526.40
21.06.2025 00:00:00 +02:00,379.04,5341.60,4962.56
21.06.2025 01:00:00 +02:00,607.27,5286.42,4679.16
21.06.2025 02:00:00 +02:00,710.74,5323.81,4613.06
21.06.2025 03:00:00 +02:00,522.65,5421.47,4898.82
21.06.2025 04:00:00 +02:00,535.50,5070.23,4534.72
21.06.2025 05:00:00 +02:00,681.56,4509.66,3828.10
21.06.2025 06:00:00 +02:00,752.73,4033.38,3280.65
21.06.2025 07:00:00 +02:00,850.98,3520.94,2669.96
21.06.2025 08:00:00 +02:00,712.72,2651.63,1938.91
21.06.2025 09:00:00 +02:00,1332.92,1598.96,266.04
21.06.2025 10:00:00 +02:00,2494.76,1560.98,-933.78
21.06.2025 11:00:00 +02:00,3123.15,1473.20,-1649.95
21.06.2025 12:00:00 +02:00,3736.24,1447.06,-2289.17
21.06.2025 13:00:00 +02:00,3295.76,1428.10,-1867.66
21.06.2025 14:00:00 +02:00,2957.54,976.06,-1981.48
21.06.2025 15:00:00 +02:00,2080.91,665.18,-1415.73
21.06.2025 16:00:00 +02:00,1353.98,727.39,-626.59
21.06.2025 17:00:00 +02:00,923.22,2452.70,1529.47
21.06.2025 18:00:00 +02:00,553.46,4094.78,3541.31
21.06.2025 19:00:00 +02:00,418.34,4535.55,4117.20
21.06.2025 20:00:00 +02:00,128.20,5034.01,4905.81
21.06.2025 21:00:00 +02:00,259.76,5296.82,5037.07
21.06.2025 22:00:00 +02:00,597.57,4478.00,3880.44
21.06.2025 23:00:00 +02:00,595.05,4666.76,4071.71
22.06.2025 00:00:00 +02:00,397.79,4752.02,4354.23
22.06.2025 01:00:00 +02:00,408.46,4774.10,4365.64
22.06.2025 02:00:00 +02:00,404.61,4833.32,4428.71
22.06.2025 03:00:00 +02:00,688.14,4590.40,3902.25
22.06.2025 04:00:00 +02:00,717.74,4360.46,3642.72
22.06.2025 05:00:00 +02:00,635.52,3883.72,3248.20
22.06.2025 06:00:00 +02:00,763.90,2834.52,2070.61
22.06.2025 07:00:00 +02:00,1016.01,1206.46,190.45
22.06.2025 08:00:00 +02:00,1496.14,533.84,-962.31
22.06.2025 09:00:00 +02:00,2184.00,79.37,-2104.64
22.06.2025 10:00:00 +02:00,2670.97,61.86,-2609.11
22.06.2025 11:00:00 +02:00,2763.70,108.68,-2655.02
22.06.2025 12:00:00 +02:00,2871.09,61.86,-2809.23
22.06.2025 13:00:00 +02:00,3352.73,61.86,-3290.87
22.06.2025 14:00:00 +02:00,3195.25,61.86,-3133.39
22.06.2025 15:00:00 +02:00,2911.44,61.86,-2849.58
22.06.2025 16:00:00 +02:00,1931.82,208.52,-1723.30
22.06.2025 17:00:00 +02:00,1210.03,730.51,-479.52
22.06.2025 18:00:00 +02:00,866.09,2073.83,1207.74
22.06.2025 19:00:00 +02:00,194.34,3849.10,3654.75
22.06.2025 20:00:00 +02:00,320.72,4683.06,4362.34
22.06.2025 21:00:00 +02:00,358.04,4642.57,4284.52
22.06.2025 22:00:00 +02:00,401.63,5012.66,4611.03
22.06.2025 23:00:00 +02:00,540.89,4916.59,4375.70
23.06.2025 00:00:00 +02:00,445.61,3983.94,3538.33
23.06.2025 01:00:00 +02:00,434.49,2891.25,2456.76
23.06.2025 02:00:00 +02:00,474.62,2344.28,1869.66
23.06.2025 03:00:00 +02:00,834.54,2129.24,1294.70
23.06.2025 04:00:00 +02:00,1376.75,2002.87,626.12
23.06.2025 05:00:00 +02:00,1778.20,1760.17,-18.02
23.06.2025 06:00:00 +02:00,1417.93,2194.42,776.48
23.06.2025 07:00:00 +02:00,1634.84,1952.92,318.08
23.06.2025 08:00:00 +02:00,1918.10,1898.96,-19.13
23.06.2025 09:00:00 +02:00,2565.21,652.62,-1912.59
23.06.2025 10:00:00 +02:00,2880.28,262.17,-2618.10
23.06.2025 11:00:00 +02:00,3174.55,60.98,-3113.56
23.06.2025 12:00:00 +02:00,3669.28,84.92,-3584.36
23.06.2025 13:00:00 +02:00,3486.54,323.70,-3162.84
23.06.2025 14:00:00 +02:00,4032.30,59.92,-3972.38
23.06.2025 15:00:00 +02:00,4193.73,411.41,-3782.32
23.06.2025 16:00:00 +02:00,3856.47,173.02,-3683.44
23.06.2025 17:00:00 +02:00,3011.89,453.44,-2558.44
23.06.2025 18:00:00 +02:00,2285.38,519.47,-1765.91
23.06.2025 19:00:00 +02:00,1813.84,1735.45,-78.39
23.06.2025 20:00:00 +02:00,1719.18,2684.56,965.39
23.06.2025 21:00:00 +02:00,1499.41,3095.20,1595.79
23.06.2025 22:00:00 +02:00,1426.60,3276.48,1849.88
23.06.2025 23:00:00 +02:00,1354.16,3253.36,1899.20
24.06.2025 00:00:00 +02:00,1686.44,3275.06,1588.61
24.06.2025 01:00:00 +02:00,1881.63,2969.85,1088.22
24.06.2025 02:00:00 +02:00,1656.01,2710.88,1054.87
24.06.2025 03:00:00 +02:00,1518.81,2744.54,1225.72
24.06.2025 04:00:00 +02:00,1626.00,2509.18,883.18
24.06.2025 05:00:00 +02:00,1761.56,2516.30,754.74
24.06.2025 06:00:00 +02:00,1908.45,2737.15,828.70
24.06.2025 07:00:00 +02:00,1878.82,2882.50,1003.68
24.06.2025 08:00:00 +02:00,2382.72,2586.80,204.08
24.06.2025 09:00:00 +02:00,3022.05,2508.67,-513.38
24.06.2025 10:00:00 +02:00,3226.67,2103.53,-1123.14
24.06.2025 11:00:00 +02:00,3144.70,1375.94,-1768.75
24.06.2025 12:00:00 +02:00,3282.62,1056.00,-2226.62
24.06.2025 13:00:00 +02:00,3157.82,886.06,-2271.75
24.06.2025 14:00:00 +02:00,3357.92,1064.08,-2293.84
24.06.2025 15:00:00 +02:00,3451.11,697.62,-2753.49
24.06.2025 16:00:00 +02:00,2643.82,667.89,-1975.93
24.06.2025 17:00:00 +02:00,2468.91,1493.83,-975.08
24.06.2025 18:00:00 +02:00,978.98,2299.97,1321.00
24.06.2025 19:00:00 +02:00,608.55,3320.68,2712.12
24.06.2025 20:00:00 +02:00,602.82,3946.59,3343.77
24.06.2025 21:00:00 +02:00,667.06,4051.57,3384.51
24.06.2025 22:00:00 +02:00,342.82,4190.14,3847.32
24.06.2025 23:00:00 +02:00,542.90,4307.96,3765.07
25.06.2025 00:00:00 +02:00,706.78,3873.36,3166.58
25.06.2025 01:00:00 +02:00,705.74,3472.11,2766.37
25.06.2025 02:00:00 +02:00,579.50,3184.53,2605.04
25.06.2025 03:00:00 +02:00,692.74,3185.91,2493.17
25.06.2025 04:00:00 +02:00,647.38,3332.84,2685.46
25.06.2025 05:00:00 +02:00,755.92,3300.10,2544.18
25.06.2025 06:00:00 +02:00,390.94,3270.73,2879.79
25.06.2025 07:00:00 +02:00,601.73,3298.35,2696.62
25.06.2025 08:00:00 +02:00,1160.09,3100.64,1940.55
25.06.2025 09:00:00 +02:00,1462.88,2782.06,1319.18
25.06.2025 10:00:00 +02:00,2096.92,2632.57,535.64
25.06.2025 11:00:00 +02:00,2576.58,2577.53,0.95
25.06.2025 12:00:00 +02:00,3097.45,2561.12,-536.33
25.06.2025 13:00:00 +02:00,3083.89,2579.92,-503.97
25.06.2025 14:00:00 +02:00,2809.41,2567.40,-242.00
25.06.2025 15:00:00 +02:00,2281.30,2561.08,279.78
25.06.2025 16:00:00 +02:00,1224.77,2655.12,1430.35
25.06.2025 17:00:00 +02:00,1145.25,3614.18,2468.93
25.06.2025 18:00:00 +02:00,630.26,4615.29,3985.02
25.06.2025 19:00:00 +02:00,25.80,5764.86,5739.06
25.06.2025 20:00:00 +02:00,0.34,6512.09,6511.75
25.06.2025 21:00:00 +02:00,0.35,6588.01,6587.66
25.06.2025 22:00:00 +02:00,9.43,5751.84,5742.41
25.06.2025 23:00:00 +02:00,510.65,5605.26,5094.60
26.06.2025 00:00:00 +02:00,1251.01,5471.44,4220.43
26.06.2025 01:00:00 +02:00,1370.05,5563.25,4193.20
26.06.2025 02:00:00 +02:00,1513.25,5458.86,3945.60
26.06.2025 03:00:00 +02:00,1029.32,5497.48,4468.16
26.06.2025 04:00:00 +02:00,1027.20,5372.01,4344.81
26.06.2025 05:00:00 +02:00,653.79,5291.60,4637.81
26.06.2025 06:00:00 +02:00,720.62,5228.85,4508.23
26.06.2025 07:00:00 +02:00,124.08,5258.31,5134.23
26.06.2025 08:00:00 +02:00,169.86,5329.04,5159.18
26.06.2025 09:00:00 +02:00,863.04,4857.93,3994.89
26.06.2025 10:00:00 +02:00,1134.51,4719.20,3584.68
26.06.2025 11:00:00 +02:00,1186.45,4660.74,3474.29
26.06.2025 12:00:00 +02:00,1226.19,3929.83,2703.64
26.06.2025 13:00:00 +02:00,1842.27,2227.08,384.82
26.06.2025 14:00:00 +02:00,2034.83,1264.10,-770.73
26.06.2025 15:00:00 +02:00,2496.52,1765.83,-730.69
26.06.2025 16:00:00 +02:00,1914.16,2433.38,519.22
26.06.2025 17:00:00 +02:00,389.46,3100.18,2710.72
26.06.2025 18:00:00 +02:00,1.31,5010.07,5008.76
26.06.2025 19:00:00 +02:00,0.00,5652.60,5652.60
26.06.2025 20:00:00 +02:00,0.00,6370.67,6370.67
26.06.2025 21:00:00 +02:00,0.00,6651.12,6651.12
26.06.2025 22:00:00 +02:00,0.00,6281.45,6281.45
26.06.2025 23:00:00 +02:00,0.00,5859.08,5859.08
27.06.2025 00:00:00 +02:00,119.79,5068.16,4948.36
27.06.2025 01:00:00 +02:00,165.82,4524.76,4358.94
27.06.2025 02:00:00 +02:00,603.86,4532.54,3928.68
27.06.2025 03:00:00 +02:00,1019.97,4288.12,3268.15
27.06.2025 04:00:00 +02:00,1032.79,4110.83,3078.04
27.06.2025 05:00:00 +02:00,962.15,3814.90,2852.75
27.06.2025 06:00:00 +02:00,0.03,3881.14,3881.11
27.06.2025 07:00:00 +02:00,0.00,4242.78,4242.78
27.06.2025 08:00:00 +02:00,102.72,3753.78,3651.06
27.06.2025 09:00:00 +02:00,535.52,3189.39,2653.87
27.06.2025 10:00:00 +02:00,1150.51,3128.48,1977.97
27.06.2025 11:00:00 +02:00,2339.24,2980.42,641.18
27.06.2025 12:00:00 +02:00,2899.30,2533.70,-365.60
27.06.2025 13:00:00 +02:00,3117.46,1848.51,-1268.95
27.06.2025 14:00:00 +02:00,2808.62,1110.16,-1698.46
27.06.2025 15:00:00 +02:00,2404.80,933.54,-1471.26
27.06.2025 16:00:00 +02:00,2279.26,1789.59,-489.67
27.06.2025 17:00:00 +02:00,2402.62,2548.84,146.22
27.06.2025 18:00:00 +02:00,2284.16,3138.62,854.47
27.06.2025 19:00:00 +02:00,2115.04,3958.72,1843.68
27.06.2025 20:00:00 +02:00,2093.62,4084.17,1990.54
27.06.2025 21:00:00 +02:00,2118.68,4336.71,2218.03
27.06.2025 22:00:00 +02:00,2400.08,4686.72,2286.64
27.06.2025 23:00:00 +02:00,2306.64,4798.07,2491.43
28.06.2025 00:00:00 +02:00,1945.75,4576.90,2631.15
28.06.2025 01:00:00 +02:00,1574.63,4009.44,2434.81
28.06.2025 02:00:00 +02:00,1545.26,3437.09,1891.84
28.06.2025 03:00:00 +02:00,1431.77,2441.34,1009.57
28.06.2025 04:00:00 +02:00,1556.80,2015.24,458.44
28.06.2025 05:00:00 +02:00,1387.05,2068.97,681.92
28.06.2025 06:00:00 +02:00,1319.78,2040.78,721.00
28.06.2025 07:00:00 +02:00,1368.67,2087.94,719.27
28.06.2025 08:00:00 +02:00,1703.46,1865.26,161.80
28.06.2025 09:00:00 +02:00,2310.78,1186.17,-1124.61
28.06.2025 10:00:00 +02:00,3001.66,273.85,-2727.82
28.06.2025 11:00:00 +02:00,3744.33,54.43,-3689.90
28.06.2025 12:00:00 +02:00,3767.00,54.43,-3712.58
28.06.2025 13:00:00 +02:00,3711.28,54.43,-3656.85
28.06.2025 14:00:00 +02:00,3890.72,54.43,-3836.29
28.06.2025 15:00:00 +02:00,3104.43,118.50,-2985.92
28.06.2025 16:00:00 +02:00,2688.42,784.16,-1904.26
28.06.2025 17:00:00 +02:00,2581.12,1876.26,-704.86
28.06.2025 18:00:00 +02:00,1864.99,3000.88,1135.90
28.06.2025 19:00:00 +02:00,1374.70,3546.67,2171.98
28.06.2025 20:00:00 +02:00,1673.38,3925.58,2252.20
28.06.2025 21:00:00 +02:00,1687.60,4046.47,2358.87
28.06.2025 22:00:00 +02:00,1840.22,3950.24,2110.02
28.06.2025 23:00:00 +02:00,1739.74,3825.08,2085.35
29.06.2025 00:00:00 +02:00,1518.14,4277.13,2758.99
29.06.2025 01:00:00 +02:00,1023.14,4533.58,3510.44
29.06.2025 02:00:00 +02:00,986.86,4101.60,3114.74
29.06.2025 03:00:00 +02:00,1071.48,4080.28,3008.81
29.06.2025 04:00:00 +02:00,1051.74,4023.46,2971.72
29.06.2025 05:00:00 +02:00,959.40,4535.08,3575.68
29.06.2025 06:00:00 +02:00,877.76,4495.57,3617.82
29.06.2025 07:00:00 +02:00,1141.06,3494.11,2353.05
29.06.2025 08:00:00 +02:00,1878.00,2614.78,736.78
29.06.2025 09:00:00 +02:00,3093.40,1996.50,-1096.90
29.06.2025 10:00:00 +02:00,4047.88,1615.67,-2432.22
29.06.2025 11:00:00 +02:00,4164.88,1447.22,-2717.66
29.06.2025 12:00:00 +02:00,4443.17,1446.99,-2996.18
29.06.2025 13:00:00 +02:00,4631.97,1447.03,-3184.94
29.06.2025 14:00:00 +02:00,4409.54,1447.25,-2962.29
29.06.2025 15:00:00 +02:00,3666.21,1458.33,-2207.88
29.06.2025 16:00:00 +02:00,3355.72,1846.58,-1509.14
29.06.2025 17:00:00 +02:00,2355.84,2023.18,-332.65
29.06.2025 18:00:00 +02:00,1914.12,2959.36,1045.24
29.06.2025 19:00:00 +02:00,1631.85,3722.96,2091.11
29.06.2025 20:00:00 +02:00,1614.34,4586.57,2972.24
29.06.2025 21:00:00 +02:00,1733.03,4641.42,2908.39
29.06.2025 22:00:00 +02:00,1686.92,4654.16,2967.24
29.06.2025 23:00:00 +02:00,1468.78,4843.65,3374.87
30.06.2025 00:00:00 +02:00,1977.48,4835.56,2858.08
30.06.2025 01:00:00 +02:00,1725.43,4977.42,3251.99
30.06.2025 02:00:00 +02:00,1458.74,4992.59,3533.85
30.06.2025 03:00:00 +02:00,1623.74,4940.38,3316.63
30.06.2025 04:00:00 +02:00,1548.70,5113.12,3564.42
30.06.2025 05:00:00 +02:00,1494.38,5227.01,3732.63
30.06.2025 06:00:00 +02:00,1836.07,4898.54,3062.46
30.06.2025 07:00:00 +02:00,1539.82,4295.42,2755.60
30.06.2025 08:00:00 +02:00,1656.63,4062.22,2405.60
30.06.2025 09:00:00 +02:00,1926.79,3821.10,1894.31
30.06.2025 10:00:00 +02:00,2315.24,3103.29,788.05
30.06.2025 11:00:00 +02:00,2470.44,2331.15,-139.30
30.06.2025 12:00:00 +02:00,2800.05,1852.88,-947.18
30.06.2025 13:00:00 +02:00,2490.25,1457.44,-1032.82
30.06.2025 14:00:00 +02:00,2454.13,1238.44,-1215.69
30.06.2025 15:00:00 +02:00,2232.16,2334.93,102.76
30.06.2025 16:00:00 +02:00,1592.05,3870.27,2278.22
30.06.2025 17:00:00 +02:00,499.48,5021.22,4521.74
30.06.2025 18:00:00 +02:00,147.35,5163.06,5015.72
30.06.2025 19:00:00 +02:00,0.30,6043.06,6042.76
30.06.2025 20:00:00 +02:00,0.30,6341.44,6341.14
30.06.2025 21:00:00 +02:00,0.29,6213.14,6212.86
30.06.2025 22:00:00 +02:00,0.31,5650.00,5649.69
30.06.2025 23:00:00 +02:00,0.40,5328.08,5327.68
01.07.2025 00:00:00 +02:00,164.15,5232.37,5068.22
01.07.2025 01:00:00 +02:00,639.99,5179.50,4539.50
01.07.2025 02:00:00 +02:00,483.72,5092.62,4608.90
01.07.2025 03:00:00 +02:00,499.43,5092.20,4592.77
01.07.2025 04:00:00 +02:00,478.28,4866.10,4387.82
01.07.2025 05:00:00 +02:00,223.66,4865.51,4641.85
01.07.2025 06:00:00 +02:00,87.40,4880.12,4792.72
01.07.2025 07:00:00 +02:00,67.26,5112.11,5044.85
01.07.2025 08:00:00 +02:00,140.58,4767.09,4626.51
01.07.2025 09:00:00 +02:00,626.74,4545.93,3919.18
01.07.2025 10:00:00 +02:00,1407.54,4258.84,2851.30
01.07.2025 11:00:00 +02:00,2131.37,4013.57,1882.20
01.07.2025 12:00:00 +02:00,2266.84,3705.70,1438.87
01.07.2025 13:00:00 +02:00,2183.28,3526.23,1342.95
01.07.2025 14:00:00 +02:00,1928.31,3818.40,1890.09
01.07.2025 15:00:00 +02:00,1729.16,4431.78,2702.61
01.07.2025 16:00:00 +02:00,1404.32,4533.29,3128.96
01.07.2025 17:00:00 +02:00,572.48,4898.67,4326.19
01.07.2025 18:00:00 +02:00,0.00,5557.82,5557.82
01.07.2025 19:00:00 +02:00,0.00,6834.84,6834.84
01.07.2025 20:00:00 +02:00,0.00,6795.24,6795.24
01.07.2025 21:00:00 +02:00,0.00,6296.50,6296.50
01.07.2025 22:00:00 +02:00,0.00,5277.35,5277.35
01.07.2025 23:00:00 +02:00,371.30,4900.80,4529.50
02.07.2025 00:00:00 +02:00,794.22,4877.17,4082.95
02.07.2025 01:00:00 +02:00,807.45,4853.28,4045.82
02.07.2025 02:00:00 +02:00,1092.36,4990.53,3898.17
02.07.2025 03:00:00 +02:00,889.60,4765.32,3875.72
02.07.2025 04:00:00 +02:00,640.34,4991.19,4350.84
02.07.2025 05:00:00 +02:00,419.34,4821.54,4402.21
02.07.2025 06:00:00 +02:00,0.00,4990.84,4990.84
02.07.2025 07:00:00 +02:00,0.00,5597.47,5597.47
02.07.2025 08:00:00 +02:00,0.00,5367.34,5367.34
02.07.2025 09:00:00 +02:00,159.78,4613.75,4453.96
02.07.2025 10:00:00 +02:00,927.77,4246.50,3318.74
02.07.2025 11:00:00 +02:00,1378.95,3873.18,2494.23
02.07.2025 12:00:00 +02:00,1494.81,3421.33,1926.52
02.07.2025 13:00:00 +02:00,1353.76,3742.35,2388.59
02.07.2025 14:00:00 +02:00,1180.32,3953.78,2773.46
02.07.2025 15:00:00 +02:00,1250.83,4315.73,3064.90
02.07.2025 16:00:00 +02:00,1211.44,4534.49,3323.05
02.07.2025 17:00:00 +02:00,271.90,4666.72,4394.82
02.07.2025 18:00:00 +02:00,0.00,5614.99,5614.99
02.07.2025 19:00:00 +02:00,0.00,6042.24,6042.24
02.07.2025 20:00:00 +02:00,0.00,5886.18,5886.18
02.07.2025 21:00:00 +02:00,0.00,6055.44,6055.44
02.07.2025 22:00:00 +02:00,9.72,5301.70,5291.98
02.07.2025 23:00:00 +02:00,383.60,4999.50,4615.90
03.07.2025 00:00:00 +02:00,791.53,4825.76,4034.23
03.07.2025 01:00:00 +02:00,1115.03,4697.52,3582.49
03.07.2025 02:00:00 +02:00,994.56,4419.64,3425.08
03.07.2025 03:00:00 +02:00,1159.80,4568.96,3409.16
03.07.2025 04:00:00 +02:00,1873.42,4115.80,2242.38
03.07.2025 05:00:00 +02:00,1791.06,3747.04,1955.98
03.07.2025 06:00:00 +02:00,1456.51,3592.55,2136.04
03.07.2025 07:00:00 +02:00,1740.61,3451.24,1710.63
03.07.2025 08:00:00 +02:00,1969.22,3239.37,1270.16
03.07.2025 09:00:00 +02:00,2862.59,3215.82,353.22
03.07.2025 10:00:00 +02:00,2842.64,3206.82,364.18
03.07.2025 11:00:00 +02:00,2987.80,3224.58,236.78
03.07.2025 12:00:00 +02:00,3137.27,2804.33,-332.94
03.07.2025 13:00:00 +02:00,3335.34,2743.87,-591.48
03.07.2025 14:00:00 +02:00,3132.87,2826.93,-305.94
03.07.2025 15:00:00 +02:00,2960.75,2745.75,-215.00
03.07.2025 16:00:00 +02:00,2360.40,2730.15,369.74
03.07.2025 17:00:00 +02:00,2047.69,3268.97,1221.28
03.07.2025 18:00:00 +02:00,2043.89,3463.93,1420.04
03.07.2025 19:00:00 +02:00,1986.63,4086.91,2100.28
