y,np_variabel,tids_fe,bruksareal,innt_form,innt_enhet,spot_enhet,gradtall,vekting,utvalg,N,n_kommuner,b_egd,b_spot_enhet,b_np,b_innt_enhet,r2_within,r2_overall,r2_ols_dummyer,mean_y,avvik_egd,avvik_spot,avvik_np,avvik_innt,avvik_r2,r2_variant,avvik_koef_sum,avstand
log_kwh,andel_privat,aar_x_mnd,uten,lineaer,10000_kr,ore_per_kwh,base17,n_mp,alle,10047,197,0.0007783680943346518,0.00022266306310641417,0.264857837977224,-0.008710020007106207,0.6240321204275934,-0.032720023111864505,0.9989832370342396,15.495846165775767,0.5903325819291306,1.4453261262128283,2.222114817241168,4.6291750029609195,0.06546846953310542,r2_ols_dummyer,8.886948528344046,8.952416997877151
log_kwh_per_maler,andel_privat,aar_x_mnd,uten,lineaer,10000_kr,ore_per_kwh,base17,n_mp,pa_entydig,6426,126,0.0007818310569137415,0.00014825721260540838,0.26165797893377635,-0.009263719607875366,0.6378904950496612,-0.0910547418838743,0.9854277732010924,6.8791870903583,0.5885099700453992,1.2965144252108167,2.1831870916517806,4.85988316994807,0.05101085025713784,r2_ols_dummyer,8.928094656856066,8.979105507113204
log_kwh,andel_privat,aar,med,lineaer,100000_kr,kr_per_mwh,base18,uvektet,alle,10047,197,0.0018764029158680614,-4.0742946427122894e-05,0.18449117681633004,-0.01392041736221605,0.9422228263761131,0.06537797886709651,0.993837969255493,15.495846165775767,0.01241951796417821,0.9185141071457542,1.2444182094444045,6.800173900923355,0.004930488882373197,r2_within,8.975525735477692,8.980456224360065
log_kwh,andel_privat,aar_x_mnd,uten,lineaer,10000_kr,ore_per_kwh,base18,n_mp,alle,10047,197,0.0007556162704264637,0.00023286427716331262,0.26782062307826965,-0.008635484719613215,0.6167806165811661,-0.030351877289933382,0.9989727547889028,15.495846165775767,0.6023072260913349,1.4657285543266252,2.25815843160912,4.598118633172173,0.06545728966393217,r2_ols_dummyer,8.924312845199253,8.989770134863186
log_kwh_per_maler,andel_husholdning,aar_x_mnd,uten,lineaer,100000_kr,kr_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0007705764048679695,0.001023374217926746,0.06910978418678604,-0.009979798585270703,0.6044093314719436,0.059154831451132095,0.9742984527084877,6.899626471620341,0.5944334711221213,3.046748435853492,0.15924836755734742,5.15824941052946,0.03914084119932563,r2_ols_dummyer,8.958679685062421,8.997820526261746
log_kwh_per_maler,andel_privat,aar,uten,lineaer,100000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0019043017379477593,-0.000446859066275321,0.17935677491163904,-0.016151521814474563,0.9410382172847255,0.1464838530978887,0.9499351070523856,6.899626471620341,0.002264072604083832,0.10628186744935807,1.1819558991683583,7.729800756031068,0.0036670406193744527,r2_within,9.020302595252868,9.023969635872243
log_kwh_per_maler,post_sep2025,aar,med,lineaer,100000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0019147962724212445,-0.0004426799196161544,0.056464589832557,-0.018271751164251736,0.9392665515908639,0.12177473502729363,0.9484307723932647,6.899626471620341,0.0077875118006549985,0.11464016076769121,0.31308284875234793,8.613229651771558,0.0017774654339419043,r2_within,9.048740173092252,9.050517638526195
log_kwh,andel_privat,aar,uten,lineaer,100000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0018941928857064351,-0.00042400052736020916,0.19086330508186086,-0.015841669551416436,0.9433230354358602,0.06987497303786594,0.9939553083641118,15.495846165775767,0.0030563759439815163,0.1519989452795817,1.3219380180275044,7.600695646423516,0.00610392004677919,r2_within,9.077688985674584,9.083792905721364
log_kwh,post_okt2025,aar,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0018956338083597436,-4.26013913889992e-05,0.09229656782309348,-0.016940548423270033,0.9424476993787071,0.058951074782848445,0.9938619523316575,15.495846165775767,0.0022979956001349493,0.9147972172220016,0.12282929225174555,8.058561843029182,0.005170327835651775,r2_within,9.098486348103064,9.103656675938716
log_kwh,post_sep2025,aar,uten,lineaer,100000_kr,kr_per_mwh,base18,uvektet,alle,10047,197,0.0018868419795283475,-4.040198513167359e-05,0.0592340452308882,-0.016567477557066786,0.9403980913798824,0.07614728417726901,0.9936433582622217,15.495846165775767,0.0069252739324486634,0.9191960297366528,0.27939117723980283,7.903115648777828,0.0029843124785435215,r2_within,9.108628129686732,9.111612442165276
log_kwh,andel_privat,aar_x_mnd,uten,lineaer,10000_kr,kr_per_mwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0008030165185876479,1.938002014553812e-05,0.26926149107524566,-0.009999137778638931,0.6350154635078364,-0.04171192990748218,0.9989852596122016,15.633253985393724,0.5773597270591326,1.0387600402910764,2.27568723935822,5.166307407766221,0.06547062671949834,r2_ols_dummyer,9.05811441447465,9.123585041194149
log_kwh_per_maler,andel_privat,aar,uten,lineaer,100000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0018986867728004804,-0.00042298632267097705,0.18632704179155896,-0.01613002094408085,0.9385090400977307,0.15555831119297336,0.9476810637494085,6.8791870903583,0.000691172210273463,0.15402735465804593,1.2667523332306443,7.720842060033688,0.000969539353381762,r2_within,9.142312920132651,9.143282459486032
log_kwh_per_maler,post_sep2025,aar,uten,lineaer,100000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.001914820211855618,-0.0004427033424568438,0.05647229268510166,-0.018507622989630275,0.9392645089184364,0.1438392220595185,0.9484290379447506,6.899626471620341,0.007800111502956803,0.11459331508631247,0.3129891400839213,8.711509579012615,0.0017752868157384723,r2_within,9.146892145685806,9.148667432501544
log_kwh_per_maler,andel_husholdning,aar_x_mnd,med,lineaer,100000_kr,kr_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.000770481075977294,0.0010790026340977603,0.06887117521407855,-0.010083369795522126,0.6042327497897424,0.07012445099249409,0.9742988501326413,6.899626471620341,0.5944836442224768,3.1580052681955206,0.16215115311339956,5.201404081467553,0.03914126507320957,r2_ols_dummyer,9.11604414699895,9.15518541207216
log_kwh,post_sep2025,aar,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0019048456551297613,-4.211984185421248e-05,0.06442509333726759,-0.01690631126843812,0.9415009856285068,0.05952496221889736,0.9937609837506577,15.495846165775767,0.0025503448051375104,0.915760316291575,0.21623974042253533,8.044296361849216,0.004160607538936461,r2_within,9.178846763368464,9.1830073709074
log_kwh_per_maler,post_sep2025,aar,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,pa_entydig,6426,126,0.0019092723266113316,-4.1939266974648815e-05,0.05806555496714928,-0.016840023871192728,0.9365778640327332,0.1449438740836464,0.9460379429135352,6.8791870903583,0.004880171900700826,0.9161214660507023,0.2936063872609576,8.01667661299697,0.001090162081129209,r2_within,9.231284638209331,9.23237480029046
log_kwh_per_maler,post_okt2025,aar,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,pa_entydig,6426,126,0.0019007256366954154,-4.241444649560163e-05,0.08555486802719595,-0.017541306754294748,0.9374351003682141,0.15346615853926882,0.9467673134300956,6.8791870903583,0.0003819140502186255,0.9151711070087968,0.04081347964958578,8.30887781428948,0.00017587418065902037,r2_within,9.26524431499808,9.265420189178739
log_kwh,andel_privat,aar_x_mnd,med,lineaer,10000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0008029867871622749,0.00018746473967549032,0.2678677171570711,-0.009574091395779064,0.6375861591640452,-0.09133892225780293,0.9989869542433876,15.633253985393724,0.5773753751777501,1.3749294793509808,2.258731352275804,4.989204748241277,0.06547243413330586,r2_ols_dummyer,9.20024095504581,9.265713389179115
log_kwh_per_maler,andel_privat,aar,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,pa_entydig,6426,126,0.0018986764670792765,-4.230384976323264e-05,0.1863905808572109,-0.01472258902348837,0.9385112164335774,0.1379141188609082,0.9476829154618651,6.8791870903583,0.0006965962740650081,0.9153923004735347,1.2675253145646097,7.134412093120155,0.0009718605306926074,r2_within,9.318026304432365,9.318998164963057
log_kwh,andel_privat,aar,uten,lineaer,100000_kr,kr_per_mwh,base18,uvektet,alle,10047,197,0.0018764098394656345,-4.073244372807767e-05,0.18444142532457214,-0.014828179381587892,0.9422194678348228,0.07691054819397214,0.9938376110615318,15.495846165775767,0.012415873965455534,0.9185351125438447,1.243812960152946,7.178408075661623,0.0049269068204168195,r2_within,9.353172022323868,9.358098929144285
log_kwh_per_maler,andel_privat,aar_x_mnd,med,log,log,kr_per_mwh,base17,uvektet,pa_entydig,6426,126,0.0006846899402830327,1.0704580181569196e-07,0.27516008963848015,-0.010414320035753627,0.5924583756542645,-0.005279737444596089,0.9729240985854128,6.8791870903583,0.639636873535246,1.0002140916036315,2.347446345966912,5.339300014897344,0.037675019822325996,r2_ols_dummyer,9.326597326003135,9.36427234582546
log_kwh_per_maler,andel_privat,aar_x_mnd,med,log,log,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0006846899402830327,1.0704580181569196e-06,0.27516008963848015,-0.010414320035753627,0.5924583756542645,-0.005279737444596089,0.9729240985854128,6.8791870903583,0.639636873535246,1.002140916036314,2.347446345966912,5.339300014897344,0.037675019822325996,r2_ols_dummyer,9.328524150435817,9.366199170258142
log_kwh,post_okt2025,aar,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0018956361023228726,-4.2592936912972363e-05,0.09229524233656397,-0.017690136308213523,0.942445406847533,0.06851732142481215,0.9938617078294313,15.495846165775767,0.002296788251119663,0.9148141261740552,0.12281316711148389,8.370890128422301,0.00516788272987733,r2_within,9.41081420995896,9.415982092688838
log_kwh,andel_privat,aar,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0018941860088563984,-4.2411209774221564e-05,0.19091589795768196,-0.014879691694899512,0.9433268071198675,0.0576045021535061,0.9939557106204244,15.495846165775767,0.003059995338737666,0.915177580451557,1.3225778340350605,7.199871539541464,0.0061079427472989604,r2_within,9.44068694936682,9.446794892114118
log_kwh_per_maler,post_okt2025,aar,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.001905682397958246,-4.480823926824275e-05,0.08580459262592148,-0.017987334271960285,0.9402218305607575,0.12294308834832868,0.9492419069478927,6.899626471620341,0.0029907357674978474,0.9103835214635144,0.04385149179953145,8.494722613316785,0.002796320990568993,r2_within,9.451948362347329,9.454744683337898
log_kwh,andel_privat,aar_x_mnd,uten,lineaer,10000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0008030165185876479,0.0001938002014553812,0.26926149107524566,-0.009999137778638931,0.6350154635078364,-0.04171192990748218,0.9989852596122016,15.633253985393724,0.5773597270591326,1.3876004029107623,2.27568723935822,5.166307407766221,0.06547062671949834,r2_ols_dummyer,9.406954777094336,9.472425403813835
log_kwh,post_sep2025,aar,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0019048477908130096,-4.2111457812957456e-05,0.06442432059234951,-0.01765045227355383,0.9414987262975929,0.06901890718889203,0.9937607427892939,15.495846165775767,0.0025514688489524083,0.9157770843740851,0.21624914121229302,8.354355113980763,0.004158197842995855,r2_within,9.488932808416093,9.493091006259089
log_kwh_per_maler,post_okt2025,aar,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0019057031348357614,-4.4810485166598946e-05,0.08581654330571077,-0.0182047559746655,0.9402200942753913,0.14328210684056863,0.9492404326549357,6.899626471620341,0.003001649913558629,0.9103790296668021,0.04399687719842794,8.585314989443958,0.002794469150374721,r2_within,9.542692546222748,9.545487015373123
log_kwh_per_maler,post_sep2025,aar,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,pa_entydig,6426,126,0.0019092751642699407,-4.193667506790012e-05,0.058065211264357514,-0.01759279519536631,0.9365772409051838,0.15436812431000146,0.946037412732016,6.8791870903583,0.004881665405231971,0.9161266498641997,0.2936105685601275,8.33033133140263,0.001090826679624781,r2_within,9.54495021523219,9.546041041911813
log_kwh_per_maler,andel_privat,aar_x_mnd,med,log,log,kr_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0006846899402830327,0.00010704580181569196,0.27516008963848015,-0.010414320035753627,0.5924583756542645,-0.005279737444596089,0.9729240985854128,6.8791870903583,0.639636873535246,1.2140916036313838,2.347446345966912,5.339300014897344,0.037675019822325996,r2_ols_dummyer,9.540474838030885,9.57814985785321
log_kwh,andel_privat,aar_x_mnd,med,lineaer,100000_kr,kr_per_mwh,base18,uvektet,alle,10047,197,0.0007567005822436594,1.6178680102957695e-05,0.24238181410541612,-0.012178382634219833,0.6237063367045965,0.013156090092914963,0.9969356794903114,15.495846165775767,0.6017365356612319,1.0323573602059155,1.9486838698955735,6.074326097591597,0.06328464109461537,r2_ols_dummyer,9.657103863354319,9.720388504448934
log_kwh_per_maler,andel_privat,aar,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0019042796003923492,-4.468368507441822e-05,0.17934213341276165,-0.015927403650965014,0.9410400645336717,0.12554022131565656,0.9499366755653524,6.899626471620341,0.0022524212591311385,0.9106326298511636,1.181777778744059,7.636418187902089,0.0036690108080969907,r2_within,9.731081017756443,9.73475002856454
log_kwh,andel_husholdning,aar_x_mnd,med,lineaer,100000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0007777601651776297,-1.87296054764375e-05,0.08045072629664737,-0.017145989013283278,0.6024300648464345,-0.005453960995009055,0.9968439246880502,15.633253985393724,0.5906525446433527,0.962540789047125,0.021280701987258174,8.144162088868033,0.06318677974408082,r2_ols_dummyer,9.718636124545768,9.781822904289848
log_kwh,andel_husholdning,aar_x_mnd,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0007777601651776297,-1.8729605476437502e-06,0.08045072629664737,-0.017145989013283278,0.6024300648464345,-0.005453960995009055,0.9968439246880502,15.633253985393724,0.5906525446433527,0.9962540789047124,0.021280701987258174,8.144162088868033,0.06318677974408082,r2_ols_dummyer,9.752349414403355,9.815536194147436
log_kwh_per_maler,andel_privat,aar,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0019043017379477593,-4.46859066275321e-05,0.17935677491163904,-0.016151521814474563,0.9410382172847255,0.1464838530978887,0.9499351070523856,6.899626471620341,0.002264072604083832,0.9106281867449358,1.1819558991683583,7.729800756031068,0.0036670406193744527,r2_within,9.824648914548446,9.82831595516782
log_kwh,andel_husholdning,aar_x_mnd,med,lineaer,100000_kr,kr_per_mwh,base18,uvektet,alle,10047,197,0.0007625761284811904,9.308224613477377e-06,0.09380207811610287,-0.01683193124917474,0.598299400090435,0.008043879186326874,0.9968839098272178,15.495846165775767,0.5986441429046366,1.018616449226955,0.1411445026289888,8.013304687156143,0.06322942601025786,r2_ols_dummyer,9.771709781916723,9.83493920792698
log_kwh,andel_privat,aar,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0018941928857064351,-4.2400052736020914e-05,0.19086330508186086,-0.015841669551416436,0.9433230354358602,0.06987497303786594,0.9939553083641118,15.495846165775767,0.0030563759439815163,0.9151998945279582,1.3219380180275044,7.600695646423516,0.00610392004677919,r2_within,9.84088993492296,9.846993854969739
log_kwh_per_maler,post_sep2025,aar,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0019147962724212445,-4.4267991961615443e-05,0.056464589832557,-0.018271751164251736,0.9392665515908639,0.12177473502729363,0.9484307723932647,6.899626471620341,0.0077875118006549985,0.9114640160767691,0.31308284875234793,8.613229651771558,0.0017774654339419043,r2_within,9.84556402840133,9.847341493835273
log_kwh,andel_privat,aar_x_mnd,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0007792651027582164,1.3823778512910326e-05,0.2408320152704666,-0.012678667628009883,0.6331477119070523,0.010433310183426081,0.996961420808462,15.495846165775767,0.5898604722325176,1.0276475570258206,1.9298298694703968,6.282778178337452,0.06331209557216506,r2_ols_dummyer,9.830116077066187,9.893428172638352
log_kwh_per_maler,andel_privat,aar,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,pa_entydig,6426,126,0.0018986867728004804,-4.229863226709771e-05,0.18632704179155896,-0.01613002094408085,0.9385090400977307,0.15555831119297336,0.9476810637494085,6.8791870903583,0.000691172210273463,0.9154027354658046,1.2667523332306443,7.720842060033688,0.000969539353381762,r2_within,9.90368830094041,9.90465784029379
log_kwh,andel_privat,aar_x_mnd,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0007727987328303588,6.026469673310831e-06,0.26039319970998576,-0.012215522486421559,0.6340952362728947,0.002730225011425391,0.9969003178434388,15.633253985393724,0.5932638248261269,1.0120529393466215,2.1678004830898514,6.089801036008983,0.06324692602755846,r2_ols_dummyer,9.862918283271583,9.92616520929914
log_kwh_per_maler,post_sep2025,aar,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.001914820211855618,-4.4270334245684375e-05,0.05647229268510166,-0.018507622989630275,0.9392645089184364,0.1438392220595185,0.9484290379447506,6.899626471620341,0.007800111502956803,0.9114593315086312,0.3129891400839213,8.711509579012615,0.0017752868157384723,r2_within,9.943758162108125,9.945533448923863
log_kwh,andel_husholdning,aar_x_mnd,med,lineaer,100000_kr,ore_per_kwh,base18,uvektet,alle,10047,197,0.0007625761284811904,9.308224613477378e-05,0.09380207811610287,-0.01683193124917474,0.598299400090435,0.008043879186326874,0.9968839098272178,15.495846165775767,0.5986441429046366,1.1861644922695476,0.1411445026289888,8.013304687156143,0.06322942601025786,r2_ols_dummyer,9.939257824959316,10.002487250969574
log_kwh,andel_privat,aar_x_mnd,med,lineaer,100000_kr,ore_per_kwh,base18,uvektet,alle,10047,197,0.0007567005822436594,0.00016178680102957695,0.24238181410541612,-0.012178382634219833,0.6237063367045965,0.013156090092914963,0.9969356794903114,15.495846165775767,0.6017365356612319,1.323573602059154,1.9486838698955735,6.074326097591597,0.06328464109461537,r2_ols_dummyer,9.948320105207557,10.011604746302172
log_kwh,andel_husholdning,aar_x_mnd,uten,lineaer,100000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0007772811320377002,-1.593424567742796e-05,0.07925170253163707,-0.017666440281537354,0.6014515547215655,0.019442184295898057,0.9968427273029018,15.633253985393724,0.5909046673485788,0.9681315086451441,0.03586736579516935,8.361016783973898,0.06318550266947719,r2_ols_dummyer,9.95592032576279,10.019105828432266
log_kwh,andel_husholdning,aar_x_mnd,med,lineaer,100000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.000785463446471101,7.013351261082476e-06,0.09416975872278398,-0.017321874538744,0.6083843019101574,0.0053136438914301865,0.9969104762959532,15.495846165775767,0.5865981860678416,1.014026702522165,0.14561750271026744,8.217447724476667,0.0632577605545576,r2_ols_dummyer,9.963690115776942,10.0269478763315
log_kwh,andel_privat,aar_x_mnd,med,lineaer,100000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0007727987328303588,6.0264696733108305e-05,0.26039319970998576,-0.012215522486421559,0.6340952362728947,0.002730225011425391,0.9969003178434388,15.633253985393724,0.5932638248261269,1.1205293934662166,2.1678004830898514,6.089801036008983,0.06324692602755846,r2_ols_dummyer,9.971394737391178,10.034641663418736
log_kwh,andel_husholdning,aar_x_mnd,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0007772811320377002,-1.593424567742796e-06,0.07925170253163707,-0.017666440281537354,0.6014515547215655,0.019442184295898057,0.9968427273029018,15.633253985393724,0.5909046673485788,0.9968131508645145,0.03586736579516935,8.361016783973898,0.06318550266947719,r2_ols_dummyer,9.984601967982162,10.047787470651638
log_kwh,andel_privat,aar_x_mnd,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0007723506009764245,6.341692571819564e-06,0.2603242206268246,-0.012733439975632109,0.633464925926682,0.026336265178261042,0.9968992319695218,15.633253985393724,0.5934996836966188,1.012683385143639,2.1669613214942167,6.305599989846712,0.06324576788558213,r2_ols_dummyer,10.078744380181186,10.14199014806677
log_kwh,andel_privat,aar_x_mnd,med,lineaer,100000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0007792651027582164,0.00013823778512910326,0.2408320152704666,-0.012678667628009883,0.6331477119070523,0.010433310183426081,0.996961420808462,15.495846165775767,0.5898604722325176,1.2764755702582065,1.9298298694703968,6.282778178337452,0.06331209557216506,r2_ols_dummyer,10.078944090298574,10.142256185870739
log_kwh,andel_husholdning,aar_x_mnd,med,lineaer,100000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.000785463446471101,7.013351261082476e-05,0.09416975872278398,-0.017321874538744,0.6083843019101574,0.0053136438914301865,0.9969104762959532,15.495846165775767,0.5865981860678416,1.1402670252216496,0.14561750271026744,8.217447724476667,0.0632577605545576,r2_ols_dummyer,10.089930438476426,10.153188199030984
log_kwh,andel_privat,aar_x_mnd,uten,lineaer,100000_kr,kr_per_mwh,base18,uvektet,alle,10047,197,0.0007567651152192282,1.6397785134929895e-05,0.2418837757888222,-0.013402960615046634,0.6231412532116438,0.029152902290640048,0.9969350207229057,15.495846165775767,0.6017025709372483,1.0327955702698597,1.9426250095963773,6.584566922936098,0.06328393848432781,r2_ols_dummyer,10.161690073739583,10.224974012223912
log_kwh,andel_privat,aar_x_mnd,uten,lineaer,100000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0007723506009764245,6.341692571819564e-05,0.2603242206268246,-0.012733439975632109,0.633464925926682,0.026336265178261042,0.9968992319695218,15.633253985393724,0.5934996836966188,1.1268338514363911,2.1669613214942167,6.305599989846712,0.06324576788558213,r2_ols_dummyer,10.192894846473939,10.256140614359522
log_kwh,andel_husholdning,aar_x_mnd,uten,lineaer,100000_kr,kr_per_mwh,base18,uvektet,alle,10047,197,0.0007626257075863542,9.490284005618125e-06,0.09287685882163506,-0.01795984993963421,0.5975881870506683,0.02311494122118385,0.9968833297469674,15.495846165775767,0.598618048638761,1.0189805680112363,0.1298887934505482,8.483270808180922,0.06322880732398398,r2_ols_dummyer,10.230758218281467,10.293987025605452
log_kwh,andel_husholdning,aar_x_mnd,uten,lineaer,100000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0006933419079639783,-0.00011833800766620059,0.15909173266383425,-0.016611261525702803,0.5714992583372649,0.01772868292277907,0.9964015911125998,15.411857521941595,0.6350832063347484,0.7633239846675989,0.9354225384894679,7.921358969042835,0.06271500758596402,r2_ols_dummyer,10.25518869853465,10.317903706120614
log_kwh,andel_privat,aar_x_mnd,uten,lineaer,100000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0006904335751457932,-3.7989883380152494e-05,0.3207819496510667,-0.011623487206106647,0.5972473254581682,0.024609219949499717,0.9964776592428574,15.411857521941595,0.6366139078180035,0.9240202332396951,2.902456808407138,5.843119669211103,0.06279613827096563,r2_ols_dummyer,10.30621061867594,10.369006756946906
log_kwh,post_okt2025,aar,med,lineaer,100000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0018985240056576872,-0.00042810438357878896,0.0900924169853714,-0.021931290002609623,0.9374657192947381,0.05322591077046257,0.9931597494766095,15.411857521941595,0.0007768391275330677,0.1437912328424221,0.09601480517483466,10.138037501087343,0.00014321747574860396,r2_within,10.378620378232133,10.378763595707882
log_kwh,andel_privat,aar_x_mnd,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0007793220977789844,1.4046579251963741e-05,0.24032716868161966,-0.013920605419149449,0.6325792811382218,0.026678004690937174,0.9969607432435863,15.495846165775767,0.5898304748531661,1.0280931585039275,1.923688183474692,6.800252257978938,0.0633113729133813,r2_ols_dummyer,10.341864074810724,10.405175447724105
log_kwh,andel_privat,aar_x_mnd,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,pa_entydig,6426,126,0.0006904335751457932,-3.7989883380152494e-06,0.3207819496510667,-0.011623487206106647,0.5972473254581682,0.024609219949499717,0.9964776592428574,15.411857521941595,0.6366139078180035,0.9924020233239695,2.902456808407138,5.843119669211103,0.06279613827096563,r2_ols_dummyer,10.374592408760215,10.43738854703118
log_kwh_per_maler,andel_husholdning,aar,med,lineaer,100000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0018996961480407268,-0.00042255567293019146,0.1957719701402114,-0.018974090738732293,0.9382310269126823,0.13089395854984387,0.947444519156049,6.8791870903583,0.00015992208382800176,0.15488865413961708,1.3816541379587761,8.905871141138457,0.0006730235843455132,r2_within,10.442573855320678,10.443246878905024
log_kwh,andel_husholdning,aar_x_mnd,uten,lineaer,100000_kr,ore_per_kwh,base18,uvektet,alle,10047,197,0.0007626257075863542,9.490284005618125e-05,0.09287685882163506,-0.01795984993963421,0.5975881870506683,0.02311494122118385,0.9968833297469674,15.495846165775767,0.598618048638761,1.1898056801123627,0.1298887934505482,8.483270808180922,0.06322880732398398,r2_ols_dummyer,10.401583330382595,10.464812137706579
log_kwh,andel_husholdning,aar_x_mnd,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0007855049944662368,7.199127602559032e-06,0.09322885322469306,-0.018468954211313723,0.607666538700646,0.020660594889609696,0.9969098763452124,15.495846165775767,0.5865763187019807,1.014398255205118,0.13417096380405186,8.695397588047385,0.06325712067535458,r2_ols_dummyer,10.430543125758536,10.49380024643389
log_kwh,andel_privat,aar_x_mnd,uten,lineaer,100000_kr,ore_per_kwh,base18,uvektet,alle,10047,197,0.0007567651152192282,0.00016397785134929897,0.2418837757888222,-0.013402960615046634,0.6231412532116438,0.029152902290640048,0.9969350207229057,15.495846165775767,0.6017025709372483,1.327955702698598,1.9426250095963773,6.584566922936098,0.06328393848432781,r2_ols_dummyer,10.456850206168323,10.520134144652651
log_kwh_per_maler,andel_husholdning,aar_x_mnd,uten,log,log,kr_per_mwh,base17,uvektet,alle,10047,197,0.0007761836987446922,9.031929565908975e-06,0.08292883413755676,-0.018890360259538896,0.6124023806815562,0.009181545912402833,0.9756188550157091,6.896974484878452,0.591482263818583,1.018063859131818,0.008866595347405951,8.870983441474541,0.040549120110611264,r2_ols_dummyer,10.489396159772348,10.52994527988296
log_kwh,andel_husholdning,aar_x_mnd,uten,lineaer,100000_kr,kr_per_mwh,base17,uvektet,pa_entydig,6426,126,0.0006933419079639783,-1.183380076662006e-05,0.15909173266383425,-0.016611261525702803,0.5714992583372649,0.01772868292277907,0.9964015911125998,15.411857521941595,0.6350832063347484,0.9763323984667599,0.9354225384894679,7.921358969042835,0.06271500758596402,r2_ols_dummyer,10.468197112333812,10.530912119919776
log_kwh,andel_privat,aar_x_mnd,med,lineaer,10000_kr,kr_per_mwh,base17,n_mp,pa_entydig,6426,126,0.0007802437447815132,1.2612730563720548e-05,0.29869351735643646,-0.012553840663777124,0.6208707434335599,-0.10206814475392112,0.9990688587485091,15.411857521941595,0.5893453974834142,1.0252254611274412,2.6337410870612707,6.230766943240469,0.06555978962085021,r2_ols_dummyer,10.479078888912596,10.544638678533447
