modell,nullverdi,p_wcr,akseptert_5pst
D7_placebo_g_B999,0.002769445634951578,0.013,0
D7_placebo_g_B999,0.002772511118558609,0.013,0
D7_placebo_g_B999,0.0027755766021656404,0.013,0
D7_placebo_g_B999,0.0027786420857726733,0.013,0
D7_placebo_g_B999,0.0027817075693797044,0.013,0
D7_placebo_g_B999,0.0027847730529867356,0.013,0
D7_placebo_g_B999,0.0027878385365937668,0.013,0
D7_placebo_g_B999,0.0027909040202007997,0.013,0
D7_placebo_g_B999,0.002793969503807831,0.013,0
D7_placebo_g_B999,0.002797034987414862,0.013,0
D7_placebo_g_B999,0.002800100471021893,0.013,0
D7_placebo_g_B999,0.002803165954628926,0.013,0
D7_placebo_g_B999,0.0028062314382359572,0.013,0
D7_placebo_g_B999,0.0028092969218429884,0.013,0
D7_placebo_g_B999,0.0028123624054500196,0.013,0
D7_placebo_g_B999,0.0028154278890570525,0.013,0
D7_placebo_g_B999,0.0028184933726640837,0.013,0
D7_placebo_g_B999,0.002821558856271115,0.013,0
D7_placebo_g_B999,0.002824624339878146,0.013,0
D7_placebo_g_B999,0.002827689823485179,0.013,0
D7_placebo_g_B999,0.00283075530709221,0.013,0
D7_placebo_g_B999,0.0028338207906992412,0.013,0
D7_placebo_g_B999,0.0028368862743062724,0.013,0
D7_placebo_g_B999,0.0028399517579133053,0.013,0
D7_placebo_g_B999,0.0028430172415203365,0.013,0
D7_placebo_g_B999,0.0028460827251273677,0.013,0
D7_placebo_g_B999,0.002849148208734399,0.013,0
D7_placebo_g_B999,0.0028522136923414317,0.013,0
D7_placebo_g_B999,0.002855279175948463,0.013,0
D7_placebo_g_B999,0.002858344659555494,0.013,0
D7_placebo_g_B999,0.0028614101431625252,0.013,0
D7_placebo_g_B999,0.002864475626769558,0.013,0
D7_placebo_g_B999,0.0028675411103765893,0.013,0
D7_placebo_g_B999,0.0028706065939836205,0.013,0
D7_placebo_g_B999,0.0028736720775906516,0.013,0
D7_placebo_g_B999,0.0028767375611976845,0.013,0
D7_placebo_g_B999,0.0028798030448047157,0.013,0
D7_placebo_g_B999,0.002882868528411747,0.013,0
D7_placebo_g_B999,0.002885934012018778,0.013,0
D7_placebo_g_B999,0.002888999495625811,0.013,0
D7_placebo_g_B999,0.002892064979232842,0.013,0
D7_placebo_g_B999,0.0028951304628398733,0.013,0
D7_placebo_g_B999,0.0028981959464469045,0.013,0
D7_placebo_g_B999,0.0029012614300539374,0.012,0
D7_placebo_g_B999,0.0029043269136609685,0.012,0
D7_placebo_g_B999,0.0029073923972679997,0.012,0
D7_placebo_g_B999,0.002910457880875031,0.012,0
D7_placebo_g_B999,0.0029135233644820638,0.012,0
D7_placebo_g_B999,0.002916588848089095,0.012,0
D7_placebo_g_B999,0.002919654331696126,0.012,0
D7_placebo_g_B999,0.0029227198153031573,0.012,0
D7_placebo_g_B999,0.00292578529891019,0.012,0
D7_placebo_g_B999,0.0029288507825172214,0.012,0
D7_placebo_g_B999,0.0029319162661242525,0.012,0
D7_placebo_g_B999,0.0029349817497312837,0.011,0
D7_placebo_g_B999,0.0029380472333383166,0.011,0
D7_placebo_g_B999,0.0029411127169453478,0.011,0
D7_placebo_g_B999,0.002944178200552379,0.011,0
D7_placebo_g_B999,0.00294724368415941,0.011,0
D7_placebo_g_B999,0.002950309167766443,0.011,0
D7_placebo_g_B999,0.002953374651373474,0.011,0
D7_placebo_g_B999,0.0029564401349805054,0.011,0
D7_placebo_g_B999,0.0029595056185875383,0.011,0
D7_placebo_g_B999,0.0029625711021945694,0.011,0
D7_placebo_g_B999,0.0029656365858016006,0.011,0
D7_placebo_g_B999,0.0029687020694086318,0.011,0
D7_placebo_g_B999,0.0029717675530156647,0.011,0
D7_placebo_g_B999,0.002974833036622696,0.011,0
D7_placebo_g_B999,0.002977898520229727,0.011,0
D7_placebo_g_B999,0.002980964003836758,0.011,0
D7_placebo_g_B999,0.002984029487443791,0.011,0
D7_placebo_g_B999,0.0029870949710508223,0.01,0
D7_placebo_g_B999,0.0029901604546578534,0.01,0
D7_placebo_g_B999,0.0029932259382648846,0.01,0
D7_placebo_g_B999,0.0029962914218719175,0.01,0
D7_placebo_g_B999,0.0029993569054789487,0.01,0
D7_placebo_g_B999,0.00300242238908598,0.01,0
D7_placebo_g_B999,0.003005487872693011,0.01,0
D7_placebo_g_B999,0.003008553356300044,0.01,0
D7_placebo_g_B999,0.003011618839907075,0.01,0
D7_placebo_g_B999,0.0030146843235141062,0.01,0
D7_placebo_g_B999,0.0030177498071211374,0.01,0
D7_placebo_g_B999,0.0030208152907281703,0.009,0
D7_placebo_g_B999,0.0030238807743352015,0.009,0
D7_placebo_g_B999,0.0030269462579422327,0.009,0
D7_placebo_g_B999,0.003030011741549264,0.009,0
D7_placebo_g_B999,0.0030330772251562967,0.009,0
D7_placebo_g_B999,0.003036142708763328,0.009,0
D7_placebo_g_B999,0.003039208192370359,0.009,0
D7_placebo_g_B999,0.0030422736759773902,0.009,0
D7_placebo_g_B999,0.003045339159584423,0.009,0
D7_placebo_g_B999,0.0030484046431914543,0.008,0
D7_placebo_g_B999,0.0030514701267984855,0.008,0
D7_placebo_g_B999,0.0030545356104055166,0.008,0
D7_placebo_g_B999,0.0030576010940125496,0.008,0
D7_placebo_g_B999,0.0030606665776195807,0.008,0
D7_placebo_g_B999,0.003063732061226612,0.008,0
D7_placebo_g_B999,0.003066797544833643,0.008,0
D7_placebo_g_B999,0.003069863028440676,0.008,0
D7_placebo_g_B999,0.003072928512047707,0.008,0
D7_placebo_g_B999,0.0030759939956547383,0.008,0
D7_placebo_g_B999,0.0030790594792617695,0.008,0
D7_placebo_g_B999,0.0030821249628688024,0.008,0
D7_placebo_g_B999,0.0030851904464758335,0.008,0
D7_placebo_g_B999,0.0030882559300828647,0.008,0
D7_placebo_g_B999,0.003091321413689896,0.008,0
D7_placebo_g_B999,0.003094386897296929,0.008,0
D7_placebo_g_B999,0.00309745238090396,0.008,0
D7_placebo_g_B999,0.003100517864510991,0.008,0
D7_placebo_g_B999,0.0031035833481180223,0.008,0
D7_placebo_g_B999,0.003106648831725055,0.008,0
D7_placebo_g_B999,0.0031097143153320864,0.008,0
D7_placebo_g_B999,0.0031127797989391175,0.008,0
D7_placebo_g_B999,0.0031158452825461487,0.008,0
D7_placebo_g_B999,0.0031189107661531816,0.008,0
D7_placebo_g_B999,0.0031219762497602128,0.008,0
D7_placebo_g_B999,0.003125041733367244,0.008,0
D7_placebo_g_B999,0.003128107216974275,0.008,0
D7_placebo_g_B999,0.003131172700581308,0.008,0
D7_placebo_g_B999,0.003134238184188339,0.008,0
D7_placebo_g_B999,0.0031373036677953704,0.008,0
D7_placebo_g_B999,0.0031403691514024015,0.008,0
D7_placebo_g_B999,0.0031434346350094344,0.008,0
D7_placebo_g_B999,0.0031465001186164656,0.008,0
D7_placebo_g_B999,0.0031495656022234968,0.008,0
D7_placebo_g_B999,0.003152631085830528,0.008,0
D7_placebo_g_B999,0.003155696569437561,0.008,0
D7_placebo_g_B999,0.003158762053044592,0.008,0
D7_placebo_g_B999,0.003161827536651623,0.008,0
D7_placebo_g_B999,0.0031648930202586543,0.008,0
D7_placebo_g_B999,0.0031679585038656873,0.008,0
D7_placebo_g_B999,0.0031710239874727184,0.008,0
D7_placebo_g_B999,0.0031740894710797496,0.008,0
D7_placebo_g_B999,0.0031771549546867808,0.008,0
D7_placebo_g_B999,0.0031802204382938137,0.008,0
D7_placebo_g_B999,0.003183285921900845,0.008,0
D7_placebo_g_B999,0.003186351405507876,0.008,0
D7_placebo_g_B999,0.003189416889114909,0.008,0
D7_placebo_g_B999,0.00319248237272194,0.008,0
D7_placebo_g_B999,0.0031955478563289712,0.008,0
D7_placebo_g_B999,0.0031986133399360024,0.008,0
D7_placebo_g_B999,0.0032016788235430353,0.008,0
D7_placebo_g_B999,0.0032047443071500665,0.008,0
D7_placebo_g_B999,0.0032078097907570977,0.008,0
D7_placebo_g_B999,0.003210875274364129,0.008,0
D7_placebo_g_B999,0.0032139407579711617,0.008,0
D7_placebo_g_B999,0.003217006241578193,0.008,0
D7_placebo_g_B999,0.003220071725185224,0.008,0
D7_placebo_g_B999,0.0032231372087922552,0.008,0
D7_placebo_g_B999,0.003226202692399288,0.008,0
D7_placebo_g_B999,0.0032292681760063193,0.008,0
D7_placebo_g_B999,0.0032323336596133505,0.008,0
D7_placebo_g_B999,0.0032353991432203816,0.008,0
D7_placebo_g_B999,0.0032384646268274146,0.008,0
D7_placebo_g_B999,0.0032415301104344457,0.008,0
D7_placebo_g_B999,0.003244595594041477,0.008,0
D7_placebo_g_B999,0.003247661077648508,0.008,0
D7_placebo_g_B999,0.003250726561255541,0.008,0
D7_placebo_g_B999,0.003253792044862572,0.008,0
D7_placebo_g_B999,0.0032568575284696033,0.008,0
D7_placebo_g_B999,0.0032599230120766345,0.008,0
D7_placebo_g_B999,0.0032629884956836674,0.008,0
D7_placebo_g_B999,0.0032660539792906985,0.008,0
D7_placebo_g_B999,0.0032691194628977297,0.008,0
D7_placebo_g_B999,0.003272184946504761,0.008,0
D7_placebo_g_B999,0.003275250430111794,0.008,0
D7_placebo_g_B999,0.003278315913718825,0.008,0
D7_placebo_g_B999,0.003281381397325856,0.008,0
D7_placebo_g_B999,0.0032844468809328873,0.008,0
D7_placebo_g_B999,0.00328751236453992,0.008,0
D7_placebo_g_B999,0.0032905778481469514,0.008,0
D7_placebo_g_B999,0.0032936433317539825,0.008,0
D7_placebo_g_B999,0.0032967088153610137,0.008,0
D7_placebo_g_B999,0.0032997742989680466,0.008,0
D7_placebo_g_B999,0.0033028397825750778,0.008,0
D7_placebo_g_B999,0.003305905266182109,0.008,0
D7_placebo_g_B999,0.00330897074978914,0.008,0
D7_placebo_g_B999,0.003312036233396173,0.008,0
D7_placebo_g_B999,0.003315101717003204,0.008,0
D7_placebo_g_B999,0.0033181672006102354,0.008,0
D7_placebo_g_B999,0.0033212326842172665,0.008,0
D7_placebo_g_B999,0.0033242981678242994,0.008,0
D7_placebo_g_B999,0.0033273636514313306,0.008,0
D7_placebo_g_B999,0.0033304291350383618,0.008,0
D7_placebo_g_B999,0.003333494618645393,0.008,0
D7_placebo_g_B999,0.003336560102252426,0.008,0
D7_placebo_g_B999,0.003339625585859457,0.008,0
D7_placebo_g_B999,0.003342691069466488,0.008,0
D7_placebo_g_B999,0.0033457565530735194,0.008,0
D7_placebo_g_B999,0.0033488220366805523,0.008,0
D7_placebo_g_B999,0.0033518875202875834,0.008,0
D7_placebo_g_B999,0.0033549530038946146,0.008,0
D7_placebo_g_B999,0.0033580184875016458,0.008,0
D7_placebo_g_B999,0.0033610839711086787,0.008,0
D7_placebo_g_B999,0.00336414945471571,0.008,0
D7_placebo_g_B999,0.003367214938322741,0.008,0
D7_placebo_g_B999,0.003370280421929772,0.008,0
D7_placebo_g_B999,0.003373345905536805,0.008,0
D7_placebo_g_B999,0.0033764113891438362,0.007,0
D7_placebo_g_B999,0.0033794768727508674,0.007,0
D7_placebo_g_B999,0.0033825423563578986,0.007,0
D7_placebo_g_B999,0.0033856078399649315,0.007,0
D7_placebo_g_B999,0.0033886733235719627,0.007,0
D7_placebo_g_B999,0.003391738807178994,0.007,0
D7_placebo_g_B999,0.003394804290786025,0.007,0
D7_placebo_g_B999,0.003397869774393058,0.007,0
D7_placebo_g_B999,0.003400935258000089,0.007,0
D7_placebo_g_B999,0.0034040007416071202,0.007,0
D7_placebo_g_B999,0.003407066225214153,0.007,0
D7_placebo_g_B999,0.0034101317088211843,0.007,0
D7_placebo_g_B999,0.0034131971924282155,0.007,0
D7_placebo_g_B999,0.0034162626760352467,0.007,0
D7_placebo_g_B999,0.0034193281596422796,0.007,0
D7_placebo_g_B999,0.0034223936432493107,0.007,0
D7_placebo_g_B999,0.003425459126856342,0.007,0
D7_placebo_g_B999,0.003428524610463373,0.007,0
D7_placebo_g_B999,0.003431590094070406,0.007,0
D7_placebo_g_B999,0.003434655577677437,0.007,0
D7_placebo_g_B999,0.0034377210612844683,0.007,0
D7_placebo_g_B999,0.0034407865448914995,0.007,0
D7_placebo_g_B999,0.0034438520284985324,0.007,0
D7_placebo_g_B999,0.0034469175121055635,0.007,0
D7_placebo_g_B999,0.0034499829957125947,0.007,0
D7_placebo_g_B999,0.003453048479319626,0.007,0
D7_placebo_g_B999,0.003456113962926659,0.006,0
D7_placebo_g_B999,0.00345917944653369,0.006,0
D7_placebo_g_B999,0.003462244930140721,0.006,0
D7_placebo_g_B999,0.0034653104137477523,0.006,0
D7_placebo_g_B999,0.003468375897354785,0.006,0
D7_placebo_g_B999,0.0034714413809618164,0.006,0
D7_placebo_g_B999,0.0034745068645688475,0.006,0
D7_placebo_g_B999,0.0034775723481758787,0.006,0
D7_placebo_g_B999,0.0034806378317829116,0.006,0
D7_placebo_g_B999,0.0034837033153899428,0.005,0
D7_placebo_g_B999,0.003486768798996974,0.005,0
D7_placebo_g_B999,0.003489834282604005,0.005,0
D7_placebo_g_B999,0.003492899766211038,0.005,0
D7_placebo_g_B999,0.003495965249818069,0.005,0
D7_placebo_g_B999,0.0034990307334251004,0.005,0
D7_placebo_g_B999,0.0035020962170321315,0.005,0
D7_placebo_g_B999,0.0035051617006391644,0.005,0
D7_placebo_g_B999,0.0035082271842461956,0.005,0
D7_placebo_g_B999,0.0035112926678532268,0.005,0
D7_placebo_g_B999,0.003514358151460258,0.005,0
D7_placebo_g_B999,0.003517423635067291,0.005,0
D7_placebo_g_B999,0.003520489118674322,0.005,0
D7_placebo_g_B999,0.003523554602281353,0.005,0
D7_placebo_g_B999,0.0035266200858883844,0.005,0
D7_placebo_g_B999,0.0035296855694954173,0.005,0
D7_placebo_g_B999,0.0035327510531024484,0.005,0
D7_placebo_g_B999,0.0035358165367094796,0.005,0
D7_placebo_g_B999,0.0035388820203165108,0.005,0
D7_placebo_g_B999,0.0035419475039235437,0.005,0
D7_placebo_g_B999,0.003545012987530575,0.005,0
D7_placebo_g_B999,0.003548078471137606,0.005,0
D7_placebo_g_B999,0.003551143954744637,0.005,0
D7_placebo_g_B999,0.00355420943835167,0.005,0
D7_placebo_g_B999,0.0035572749219587012,0.005,0
D7_placebo_g_B999,0.0035603404055657324,0.005,0
D7_placebo_g_B999,0.0035634058891727636,0.005,0
D7_placebo_g_B999,0.0035664713727797965,0.005,0
D7_placebo_g_B999,0.0035695368563868277,0.005,0
D7_placebo_g_B999,0.003572602339993859,0.005,0
D7_placebo_g_B999,0.00357566782360089,0.005,0
D7_placebo_g_B999,0.003578733307207923,0.005,0
D7_placebo_g_B999,0.003581798790814954,0.005,0
D7_placebo_g_B999,0.0035848642744219852,0.005,0
D7_placebo_g_B999,0.0035879297580290164,0.005,0
D7_placebo_g_B999,0.0035909952416360493,0.005,0
D7_placebo_g_B999,0.0035940607252430805,0.005,0
D7_placebo_g_B999,0.0035971262088501117,0.005,0
D7_placebo_g_B999,0.003600191692457143,0.005,0
D7_placebo_g_B999,0.0036032571760641757,0.005,0
D7_placebo_g_B999,0.003606322659671207,0.005,0
D7_placebo_g_B999,0.003609388143278238,0.005,0
D7_placebo_g_B999,0.0036124536268852692,0.005,0
D7_placebo_g_B999,0.003615519110492302,0.005,0
D7_placebo_g_B999,0.0036185845940993333,0.005,0
D7_placebo_g_B999,0.0036216500777063645,0.005,0
D7_placebo_g_B999,0.0036247155613133956,0.005,0
D7_placebo_g_B999,0.0036277810449204285,0.005,0
D7_placebo_g_B999,0.0036308465285274597,0.005,0
D7_placebo_g_B999,0.003633912012134491,0.005,0
D7_placebo_g_B999,0.003636977495741524,0.005,0
D7_placebo_g_B999,0.003640042979348555,0.005,0
D7_placebo_g_B999,0.003643108462955586,0.005,0
D7_placebo_g_B999,0.0036461739465626173,0.005,0
D7_placebo_g_B999,0.00364923943016965,0.005,0
D7_placebo_g_B999,0.0036523049137766814,0.005,0
D7_placebo_g_B999,0.0036553703973837125,0.005,0
D7_placebo_g_B999,0.0036584358809907437,0.004,0
D7_placebo_g_B999,0.0036615013645977766,0.004,0
D7_placebo_g_B999,0.003664566848204808,0.004,0
D7_placebo_g_B999,0.003667632331811839,0.004,0
D7_placebo_g_B999,0.00367069781541887,0.004,0
D7_placebo_g_B999,0.003673763299025903,0.004,0
D7_placebo_g_B999,0.003676828782632934,0.004,0
D7_placebo_g_B999,0.0036798942662399654,0.004,0
D7_placebo_g_B999,0.0036829597498469965,0.004,0
D7_placebo_g_B999,0.0036860252334540294,0.004,0
D7_placebo_g_B999,0.0036890907170610606,0.004,0
D7_placebo_g_B999,0.0036921562006680918,0.004,0
D7_placebo_g_B999,0.003695221684275123,0.004,0
D7_placebo_g_B999,0.003698287167882156,0.004,0
D7_placebo_g_B999,0.003701352651489187,0.004,0
D7_placebo_g_B999,0.003704418135096218,0.004,0
D7_placebo_g_B999,0.0037074836187032494,0.004,0
D7_placebo_g_B999,0.0037105491023102823,0.004,0
D7_placebo_g_B999,0.0037136145859173134,0.004,0
D7_placebo_g_B999,0.0037166800695243446,0.004,0
D7_placebo_g_B999,0.0037197455531313758,0.004,0
D7_placebo_g_B999,0.0037228110367384087,0.004,0
D7_placebo_g_B999,0.00372587652034544,0.004,0
D7_placebo_g_B999,0.003728942003952471,0.004,0
D7_placebo_g_B999,0.003732007487559502,0.004,0
D7_placebo_g_B999,0.003735072971166535,0.004,0
D7_placebo_g_B999,0.0037381384547735663,0.004,0
D7_placebo_g_B999,0.0037412039383805974,0.004,0
D7_placebo_g_B999,0.0037442694219876286,0.004,0
D7_placebo_g_B999,0.0037473349055946615,0.004,0
D7_placebo_g_B999,0.0037504003892016927,0.004,0
D7_placebo_g_B999,0.003753465872808724,0.004,0
D7_placebo_g_B999,0.003756531356415755,0.004,0
D7_placebo_g_B999,0.003759596840022788,0.004,0
D7_placebo_g_B999,0.003762662323629819,0.004,0
D7_placebo_g_B999,0.0037657278072368502,0.004,0
D7_placebo_g_B999,0.0037687932908438814,0.003,0
D7_placebo_g_B999,0.0037718587744509143,0.003,0
D7_placebo_g_B999,0.0037749242580579455,0.003,0
D7_placebo_g_B999,0.0037779897416649767,0.003,0
D7_placebo_g_B999,0.003781055225272008,0.003,0
D7_placebo_g_B999,0.0037841207088790407,0.003,0
D7_placebo_g_B999,0.003787186192486072,0.003,0
D7_placebo_g_B999,0.003790251676093103,0.003,0
D7_placebo_g_B999,0.0037933171597001342,0.003,0
D7_placebo_g_B999,0.003796382643307167,0.003,0
D7_placebo_g_B999,0.0037994481269141983,0.003,0
D7_placebo_g_B999,0.0038025136105212295,0.003,0
D7_placebo_g_B999,0.0038055790941282606,0.003,0
D7_placebo_g_B999,0.0038086445777352936,0.003,0
D7_placebo_g_B999,0.0038117100613423247,0.003,0
D7_placebo_g_B999,0.003814775544949356,0.003,0
D7_placebo_g_B999,0.003817841028556387,0.003,0
D7_placebo_g_B999,0.00382090651216342,0.003,0
D7_placebo_g_B999,0.003823971995770451,0.003,0
D7_placebo_g_B999,0.0038270374793774823,0.003,0
D7_placebo_g_B999,0.0038301029629845135,0.003,0
D7_placebo_g_B999,0.0038331684465915464,0.002,0
D7_placebo_g_B999,0.0038362339301985775,0.002,0
D7_placebo_g_B999,0.0038392994138056087,0.002,0
D7_placebo_g_B999,0.00384236489741264,0.002,0
D7_placebo_g_B999,0.003845430381019673,0.002,0
D7_placebo_g_B999,0.003848495864626704,0.002,0
D7_placebo_g_B999,0.003851561348233735,0.002,0
D7_placebo_g_B999,0.003854626831840768,0.002,0
D7_placebo_g_B999,0.003857692315447799,0.002,0
D7_placebo_g_B999,0.0038607577990548304,0.002,0
D7_placebo_g_B999,0.0038638232826618615,0.002,0
D7_placebo_g_B999,0.0038668887662688944,0.002,0
D7_placebo_g_B999,0.0038699542498759256,0.002,0
D7_placebo_g_B999,0.0038730197334829568,0.002,0
D7_placebo_g_B999,0.003876085217089988,0.002,0
D7_placebo_g_B999,0.003879150700697021,0.002,0
D7_placebo_g_B999,0.003882216184304052,0.002,0
D7_placebo_g_B999,0.003885281667911083,0.002,0
D7_placebo_g_B999,0.0038883471515181144,0.002,0
D7_placebo_g_B999,0.0038914126351251473,0.002,0
D7_placebo_g_B999,0.0038944781187321784,0.002,0
D7_placebo_g_B999,0.0038975436023392096,0.002,0
D7_placebo_g_B999,0.0039006090859462408,0.002,0
D7_placebo_g_B999,0.0039036745695532737,0.002,0
D7_placebo_g_B999,0.003906740053160305,0.002,0
D7_placebo_g_B999,0.003909805536767336,0.002,0
D7_placebo_g_B999,0.003912871020374367,0.002,0
D7_placebo_g_B999,0.0039159365039814,0.002,0
D7_placebo_g_B999,0.003919001987588431,0.002,0
D7_placebo_g_B999,0.003922067471195462,0.002,0
D7_placebo_g_B999,0.003925132954802494,0.002,0
D7_placebo_g_B999,0.0039281984384095265,0.002,0
D7_placebo_g_B999,0.003931263922016558,0.002,0
D7_placebo_g_B999,0.003934329405623589,0.002,0
D7_placebo_g_B999,0.00393739488923062,0.002,0
D7_placebo_g_B999,0.003940460372837653,0.002,0
D7_placebo_g_B999,0.003943525856444684,0.002,0
D7_placebo_g_B999,0.003946591340051715,0.002,0
D7_placebo_g_B999,0.003949656823658746,0.002,0
D7_placebo_g_B999,0.003952722307265779,0.002,0
D7_placebo_g_B999,0.0039557877908728105,0.002,0
D7_placebo_g_B999,0.003958853274479842,0.002,0
D7_placebo_g_B999,0.003961918758086873,0.002,0
D7_placebo_g_B999,0.003964984241693906,0.002,0
D7_placebo_g_B999,0.003968049725300937,0.002,0
D7_placebo_g_B999,0.003971115208907968,0.002,0
D7_placebo_g_B999,0.003974180692514999,0.002,0
D7_placebo_g_B999,0.003977246176122032,0.002,0
D7_placebo_g_B999,0.003980311659729063,0.002,0
D7_placebo_g_B999,0.0039833771433360945,0.002,0
D7_placebo_g_B999,0.003986442626943126,0.002,0
D7_placebo_g_B999,0.0039895081105501586,0.002,0
D7_placebo_g_B999,0.00399257359415719,0.002,0
D7_placebo_g_B999,0.003995639077764221,0.002,0
D7_placebo_g_B999,0.003998704561371252,0.002,0
D7_placebo_g_B999,0.004001770044978285,0.002,0
D7_placebo_g_B999,0.004004835528585316,0.002,0
D7_placebo_g_B999,0.004007901012192347,0.002,0
D7_placebo_g_B999,0.0040109664957993785,0.002,0
D7_placebo_g_B999,0.004014031979406411,0.002,0
D7_placebo_g_B999,0.0040170974630134425,0.002,0
D7_placebo_g_B999,0.004020162946620474,0.002,0
D7_placebo_g_B999,0.004023228430227505,0.002,0
D7_placebo_g_B999,0.004026293913834538,0.002,0
D7_placebo_g_B999,0.004029359397441569,0.002,0
D7_placebo_g_B999,0.0040324248810486,0.002,0
D7_placebo_g_B999,0.004035490364655631,0.002,0
D7_placebo_g_B999,0.004038555848262664,0.002,0
D7_placebo_g_B999,0.004041621331869695,0.002,0
D7_placebo_g_B999,0.0040446868154767265,0.002,0
D7_placebo_g_B999,0.004047752299083758,0.002,0
D7_placebo_g_B999,0.004050817782690791,0.002,0
D7_placebo_g_B999,0.004053883266297822,0.002,0
D7_placebo_g_B999,0.004056948749904853,0.002,0
D7_placebo_g_B999,0.004060014233511884,0.002,0
D7_placebo_g_B999,0.004063079717118917,0.002,0
D7_placebo_g_B999,0.004066145200725948,0.002,0
D7_placebo_g_B999,0.004069210684332979,0.002,0
D7_placebo_g_B999,0.0040722761679400105,0.002,0
D7_placebo_g_B999,0.0040753416515470434,0.002,0
D7_placebo_g_B999,0.004078407135154075,0.002,0
D7_placebo_g_B999,0.004081472618761106,0.002,0
D7_placebo_g_B999,0.004084538102368139,0.002,0
D7_placebo_g_B999,0.00408760358597517,0.002,0
D7_placebo_g_B999,0.004090669069582201,0.002,0
D7_placebo_g_B999,0.004093734553189232,0.002,0
D7_placebo_g_B999,0.004096800036796265,0.002,0
D7_placebo_g_B999,0.004099865520403296,0.002,0
D7_placebo_g_B999,0.004102931004010327,0.002,0
D7_placebo_g_B999,0.004105996487617359,0.002,0
D7_placebo_g_B999,0.0041090619712243915,0.002,0
D7_placebo_g_B999,0.004112127454831423,0.002,0
D7_placebo_g_B999,0.004115192938438454,0.002,0
D7_placebo_g_B999,0.004118258422045485,0.002,0
D7_placebo_g_B999,0.004121323905652518,0.002,0
D7_placebo_g_B999,0.004124389389259549,0.002,0
D7_placebo_g_B999,0.00412745487286658,0.002,0
D7_placebo_g_B999,0.004130520356473611,0.002,0
D7_placebo_g_B999,0.004133585840080644,0.002,0
D7_placebo_g_B999,0.0041366513236876755,0.002,0
D7_placebo_g_B999,0.004139716807294707,0.002,0
D7_placebo_g_B999,0.004142782290901738,0.002,0
D7_placebo_g_B999,0.004145847774508771,0.002,0
D7_placebo_g_B999,0.004148913258115802,0.002,0
D7_placebo_g_B999,0.004151978741722833,0.002,0
D7_placebo_g_B999,0.004155044225329864,0.002,0
D7_placebo_g_B999,0.004158109708936897,0.002,0
D7_placebo_g_B999,0.004161175192543928,0.002,0
D7_placebo_g_B999,0.0041642406761509595,0.002,0
D7_placebo_g_B999,0.004167306159757991,0.002,0
D7_placebo_g_B999,0.0041703716433650236,0.002,0
D7_placebo_g_B999,0.004173437126972055,0.002,0
D7_placebo_g_B999,0.004176502610579086,0.002,0
D7_placebo_g_B999,0.004179568094186117,0.002,0
D7_placebo_g_B999,0.00418263357779315,0.002,0
D7_placebo_g_B999,0.004185699061400181,0.002,0
D7_placebo_g_B999,0.004188764545007212,0.002,0
D7_placebo_g_B999,0.0041918300286142435,0.002,0
D7_placebo_g_B999,0.004194895512221276,0.002,0
D7_placebo_g_B999,0.0041979609958283075,0.002,0
D7_placebo_g_B999,0.004201026479435339,0.002,0
D7_placebo_g_B999,0.00420409196304237,0.002,0
D7_placebo_g_B999,0.004207157446649403,0.002,0
D7_placebo_g_B999,0.004210222930256434,0.002,0
D7_placebo_g_B999,0.004213288413863465,0.002,0
D7_placebo_g_B999,0.004216353897470496,0.002,0
D7_placebo_g_B999,0.004219419381077529,0.002,0
D7_placebo_g_B999,0.00422248486468456,0.002,0
D7_placebo_g_B999,0.0042255503482915915,0.002,0
D7_placebo_g_B999,0.004228615831898623,0.002,0
D7_placebo_g_B999,0.004231681315505656,0.002,0
D7_omraade_klasse_eksakt,0.010550482689271733,0.00390625,0
D7_omraade_klasse_eksakt,0.010560147694842854,0.00390625,0
D7_omraade_klasse_eksakt,0.010569812700413973,0.00390625,0
D7_omraade_klasse_eksakt,0.010579477705985094,0.00390625,0
D7_omraade_klasse_eksakt,0.010589142711556214,0.00390625,0
D7_omraade_klasse_eksakt,0.010598807717127335,0.00390625,0
D7_omraade_klasse_eksakt,0.010608472722698454,0.00390625,0
D7_omraade_klasse_eksakt,0.010618137728269575,0.00390625,0
D7_omraade_klasse_eksakt,0.010627802733840695,0.00390625,0
D7_omraade_klasse_eksakt,0.010637467739411814,0.00390625,0
D7_omraade_klasse_eksakt,0.010647132744982935,0.00390625,0
D7_omraade_klasse_eksakt,0.010656797750554056,0.00390625,0
D7_omraade_klasse_eksakt,0.010666462756125174,0.00390625,0
D7_omraade_klasse_eksakt,0.010676127761696295,0.00390625,0
D7_omraade_klasse_eksakt,0.010685792767267416,0.00390625,0
D7_omraade_klasse_eksakt,0.010695457772838536,0.00390625,0
D7_omraade_klasse_eksakt,0.010705122778409655,0.00390625,0
D7_omraade_klasse_eksakt,0.010714787783980776,0.00390625,0
D7_omraade_klasse_eksakt,0.010724452789551897,0.00390625,0
D7_omraade_klasse_eksakt,0.010734117795123016,0.00390625,0
D7_omraade_klasse_eksakt,0.010743782800694136,0.00390625,0
D7_omraade_klasse_eksakt,0.010753447806265257,0.00390625,0
D7_omraade_klasse_eksakt,0.010763112811836376,0.00390625,0
D7_omraade_klasse_eksakt,0.010772777817407497,0.00390625,0
D7_omraade_klasse_eksakt,0.010782442822978617,0.00390625,0
